Feature,Importance
Beta_abs__C3,0.0055360208444919295
Alpha_var_env__O1,0.002625703838713349
Alpha_mean_env__P7,0.002609950204014929
Beta_abs__FC3,0.0025349967419894875
Beta_abs__CP3,0.0025141264193683384
Alpha_mean_env__FT8,0.0023879325927581006
Alpha_mean_env__TP7,0.0022789637377780025
Alpha_mean_env__P5,0.0022245274921348836
Alpha_mean_env__FC3,0.002160814379025189
Alpha_mean_env__CP1,0.002113833607207563
Beta_abs__C5,0.002075133810820999
Alpha_mean_env__CPz,0.0020701733140038345
Alpha_mean_env__O1,0.002048356502489728
Alpha_mean_env__FCz,0.0020445238993791644
Beta_abs__C1,0.0020336349337216355
Alpha_sync__CP3,0.0020011296525017683
Alpha_mean_env__AF4,0.001996278202357983
Alpha_abs__P7,0.001985359044213965
Alpha_abs__PO7,0.0019346072628305927
Alpha_abs__F1,0.0019345219279256944
Alpha_mean_env__T8,0.0019278914929919421
Alpha_mean_env__FT7,0.0019264067617616632
Alpha_abs__AF4,0.0019206015690223473
Alpha_mean_env__Fz,0.0018983412760748618
Alpha_mean_env__FC6,0.0018787185813624635
Alpha_mean_env__P9,0.0018602406842699113
Beta_abs__FC1,0.0018527381614439106
Gamma_abs__FC1,0.0018520746775208014
Alpha_abs__T8,0.0018513772435084946
Alpha_mean_env__PO7,0.0018437304522480385
Alpha_mean_env__F7,0.0018362974214208543
Alpha_abs__CPz,0.00183387146245518
Alpha_mean_env__C4,0.0018143845524499532
Alpha_var_env__PO7,0.0018126231409676724
Alpha_mean_env__FC4,0.001798002189426205
Beta_abs__CP5,0.0017442679360434538
Alpha_abs__P5,0.001730872190664741
Alpha_mean_env__PO3,0.0017298192148201416
Alpha_mean_env__C2,0.0017260054183747319
Alpha_mean_env__Iz,0.001725671659916135
Alpha_mean_env__Oz,0.0017053187480684823
Alpha_mean_env__F6,0.0016978938551006962
Alpha_abs__O1,0.0016962283894930389
Alpha_abs__T7,0.0016782547176237856
Beta_abs__Fz,0.0016766322144109152
Theta_mean_env__PO8,0.0016591599347308018
Alpha_mean_env__F2,0.0016528492415537365
Alpha_abs__TP8,0.0016410979772655961
Alpha_mean_env__FC2,0.0016406109063628802
Alpha_mean_env__Pz,0.001630259531191234
Alpha_var_env__PO3,0.001623995854498322
Alpha_mean_env__C6,0.0016239108333705571
Alpha_abs__C5,0.0016148544159633254
Gamma_abs__Fz,0.0016036945114166923
Alpha_sync__C3,0.001600419742909202
Alpha_abs__CP1,0.0015950768712417612
Alpha_mean_env__CP5,0.0015869914434611936
Alpha_mean_env__F1,0.001586296100962996
Alpha_mean_env__FC1,0.0015820275248718857
Alpha_mean_env__F8,0.001580917545884992
Beta_abs__FCz,0.001573761844768439
Alpha_abs__C6,0.0015721171588098902
Alpha_mean_env__CP6,0.0015597119513955638
Alpha_abs__F2,0.0015491003338248181
Alpha_abs__C1,0.0015434236738248285
Alpha_mean_env__F3,0.0015300624473742364
Alpha_abs__F3,0.0015212466704404922
Alpha_mean_env__P1,0.0015023918023521073
Alpha_abs__C3,0.0015019756934885739
Alpha_abs__FC5,0.0015012406727159364
Alpha_mean_env__AF3,0.001486421678921512
Alpha_abs__FC6,0.0014840358573428227
Alpha_var_env__Oz,0.0014796082734271218
Beta_abs__FC2,0.0014709179019848642
Alpha_var_env__P7,0.0014627708727667635
Alpha_abs__P9,0.0014613229154035057
Alpha_abs__FC3,0.0014534613029370076
Beta_abs__FC5,0.00145337253169136
Alpha_mean_env__P10,0.0014532604999312711
Beta_abs__AFz,0.0014522733969994607
Gamma_abs__AF3,0.0014455578834153189
Beta_abs__AF3,0.0014402758147592724
Gamma_abs__F1,0.0014391031539599738
Gamma_abs__FCz,0.001434873743286706
Alpha_abs__PO3,0.0014347194095112295
Alpha_mean_env__FC5,0.0014331388767192838
Alpha_sync__Fpz,0.0014327241362441334
Alpha_abs__FT8,0.001432502249170397
Alpha_mean_env__Fpz,0.001428021528813143
Beta_abs__F2,0.0014239223479538513
Alpha_abs__Fz,0.0014233801974917802
Alpha_var_env__F4,0.0014057001608622178
Theta_mean_env__P8,0.0014020136264759685
Gamma_abs__C1,0.0013994960433821324
Gamma_abs__FC4,0.0013909338962257763
Alpha_var_env__TP8,0.001390312249873277
Beta_abs__F1,0.0013884024462093435
Beta_abs__Fp2,0.0013856008949408667
Gamma_abs__TP8,0.0013841250448673526
Alpha_mean_env__T7,0.001381246592007572
Alpha_abs__AF3,0.0013793219889492198
Theta_abs__PO8,0.001375225952213442
Alpha_var_env__P9,0.0013693211875953609
Alpha_var_env__CPz,0.0013687494991600309
Alpha_var_env__CP5,0.0013644505738795352
Alpha_abs__P1,0.0013614552485974056
Alpha_abs__F8,0.0013569901070690081
Beta_abs__Fpz,0.0013552313158555539
Gamma_abs__Fp1,0.0013474226015595277
Alpha_mean_env__AF7,0.0013469517039149408
Beta_abs__AF8,0.0013405660199731927
Gamma_abs__F3,0.0013395567824426905
Alpha_mean_env__AFz,0.001335072456797564
Alpha_sync__F1,0.0013284940704437844
Alpha_var_env__AF8,0.0013270239657883845
Theta_mean_env__TP8,0.001324278542410008
Alpha_abs__C4,0.001321288745870791
Alpha_abs__TP7,0.0013180076695360795
Beta_abs__F3,0.0013143144889834534
Theta_abs__O2,0.001307127533352059
Alpha_abs__O2,0.0012942568689175038
Alpha_var_env__CP1,0.0012924792714571565
Gamma_abs__AFz,0.0012910417931429657
Beta_abs__AF7,0.0012910250174819858
Alpha_abs__FC4,0.0012843744126311838
Theta_mean_env__T8,0.001282036970961006
Alpha_sync__C5,0.0012793996122568378
Alpha_mean_env__F4,0.0012767501601084637
Alpha_sync__F2,0.0012754161255149215
Alpha_abs__F6,0.0012750654629690129
Alpha_abs__Cz,0.0012700897397824517
Theta_mean_env__Iz,0.0012698981450456005
Alpha_var_env__F6,0.001268243578875906
Gamma_abs__TP7,0.0012497097703072556
Gamma_abs__FC3,0.0012477935588278847
Alpha_var_env__F8,0.001243715071824153
Alpha_mean_env__Cz,0.0012409412628978478
Alpha_mean_env__CP3,0.0012377580972929428
Theta_mean_env__P9,0.0012366309208815861
Gamma_abs__C4,0.0012358756702293445
Beta_abs__CP1,0.0012318722571180803
Alpha_mean_env__Fp2,0.0012303375121891379
Alpha_abs__Fp1,0.00122885055307424
Alpha_abs__FC2,0.001227531793993374
Alpha_mean_env__F5,0.0012224848644057373
Alpha_mean_env__CP2,0.0012217195500671214
Alpha_mean_env__CP4,0.001218772058120661
Theta_mean_env__P10,0.001216916675305103
Gamma_abs__F7,0.0012159514408582916
Alpha_sync__AF3,0.0012017301307796894
Beta_abs__Cz,0.0012008199870879464
Alpha_abs__FCz,0.0012005296329443188
Alpha_mean_env__O2,0.0011988774613336613
Beta_abs__Fp1,0.0011969374738309254
Alpha_sync__CP5,0.0011966535150660285
Alpha_var_env__T7,0.0011948003855473575
Theta_mean_env__FT8,0.0011918996413514136
Beta_abs__AF4,0.0011901776157596737
Alpha_mean_env__C5,0.0011781754933450196
Gamma_abs__AF4,0.0011769958890084644
Beta_abs__F4,0.0011688908109394487
Alpha_sync__AF8,0.0011621254344992033
Theta_abs__Iz,0.0011608862152338753
Alpha_abs__CP5,0.0011608758942083081
Alpha_sync__FC3,0.0011600711834152248
Alpha_var_env__AFz,0.001159632140879562
Alpha_mean_env__C3,0.0011591605447739226
Gamma_abs__C2,0.0011499329276060547
Alpha_var_env__P5,0.0011484820606204875
Alpha_var_env__P10,0.0011461782943319667
Alpha_abs__F5,0.0011445855916442753
Alpha_abs__Pz,0.0011423728724822143
Theta_mean_env__FC6,0.0011417647218782846
Alpha_abs__F7,0.0011408023987365503
Alpha_sync__CP4,0.0011404264252054739
Theta_mean_env__O2,0.0011384906210382853
Theta_mean_env__CP6,0.0011384795527653133
Alpha_var_env__C6,0.0011376959691994338
Beta_abs__CP4,0.0011321940267704567
Gamma_abs__Cz,0.0011231868714047394
Alpha_abs__Fpz,0.001121338079481097
Alpha_sync__FC4,0.001120117621238358
Alpha_var_env__CP6,0.001118384041354121
Beta_abs__F7,0.001117262999846584
Alpha_var_env__Pz,0.001116926056383104
Alpha_sync__Fz,0.0011136049614652982
Beta_abs__C2,0.001111175998297227
Theta_abs__P9,0.0011106450038018095
Gamma_abs__Iz,0.0011104443169271685
Theta_abs__FT8,0.0011063031616173843
Beta_abs__F6,0.0011058286605102267
Alpha_abs__C2,0.0011027429544552367
Theta_mean_env__T7,0.0010993434962467401
Alpha_var_env__Iz,0.001094744276315173
Theta_abs__TP8,0.0010939123564285439
Beta_abs__FC4,0.0010923039157440062
Alpha_var_env__FC6,0.0010922225028381436
Alpha_var_env__T8,0.0010919273120787566
Theta_abs__C6,0.0010870884015332933
Alpha_var_env__CP2,0.0010860883338883506
Alpha_mean_env__AF8,0.00108326737046938
Gamma_abs__FC2,0.0010829624279968888
Gamma_abs__C3,0.001081530580064587
Theta_abs__FCz,0.0010791260737754696
Alpha_abs__Iz,0.0010780937357413474
Theta_mean_env__P6,0.0010759929021533126
Beta_abs__FT8,0.0010727717371384576
Alpha_sync__C4,0.001071483370874339
Gamma_abs__FT8,0.0010710971041275003
Gamma_abs__CP3,0.00106241789535457
Gamma_abs__FC6,0.0010578456015024533
Beta_abs__F5,0.0010578259980772921
Beta_abs__P3,0.001055093987041927
Theta_abs__T8,0.0010547695988731834
Alpha_mean_env__PO8,0.0010499945602629715
Beta_abs__FC6,0.0010487265180945278
Alpha_var_env__C3,0.0010483164330248936
Theta_var_env__PO8,0.0010454359378864306
Gamma_abs__P4,0.001043517900632323
Alpha_var_env__FC4,0.0010421382045199446
Beta_abs__F8,0.0010409932767078982
Alpha_mean_env__TP8,0.001033883906731325
Alpha_var_env__FT8,0.0010324787118934512
Gamma_abs__FC5,0.0010313370873900332
Alpha_var_env__TP7,0.001029237232751581
Gamma_abs__O2,0.0010287802230572064
Gamma_abs__C6,0.0010259241930844778
Gamma_abs__T8,0.0010253066599548632
Alpha_sync__F4,0.0010236612520637244
Theta_abs__P10,0.001019946154699391
Alpha_mean_env__P8,0.0010184378671764156
Gamma_abs__CP4,0.0010171181456916359
Beta_abs__C4,0.0010093987866997174
Alpha_abs__P6,0.0010077758097507927
Alpha_abs__Oz,0.001007475817275284
Theta_mean_env__F2,0.0010053423537492376
Beta_rel__C3,0.0010044425102161152
Beta_abs__P5,0.0010038157986738151
Alpha_sync__FC6,0.001003126948856515
Alpha_abs__FT7,0.0010001645286847975
Alpha_var_env__FCz,0.0009998744450057987
Theta_mean_env__FC4,0.0009991300349395506
Gamma_abs__P5,0.000998854885291951
Alpha_sync__C6,0.0009945281377671544
Theta_abs__P6,0.000994340185195168
Alpha_sync__F6,0.0009910994878634175
Alpha_mean_env__C1,0.0009908468523373423
Alpha_sync__FCz,0.0009907375311944046
Theta_mean_env__C6,0.0009903132890205504
Theta_mean_env__Fz,0.0009882459869748326
Theta_var_env__Iz,0.0009877197190659357
Theta_abs__P8,0.00098316208174284
Gamma_abs__F5,0.0009824539604227228
Alpha_sync__F3,0.0009809076187903187
Gamma_rel__POz,0.0009808177011208106
Alpha_sync__CP6,0.0009788399438839161
Beta_abs__PO3,0.0009772925794004242
Alpha_var_env__FC2,0.000977165681391144
Gamma_abs__P7,0.0009740439884914832
Gamma_abs__FT7,0.000973513625459469
Theta_abs__Cz,0.0009725908716500678
Alpha_sync__F5,0.000971679144885676
Theta_mean_env__FCz,0.0009716116165069552
Alpha_sync__AF7,0.0009702473913409892
Alpha_mean_env__PO4,0.0009665708829770946
Alpha_abs__F4,0.0009657378601773681
Alpha_sync__F7,0.0009655804612460465
Alpha_sync__Fp2,0.0009652028995403776
Beta_abs__C6,0.0009577845719631246
Alpha_var_env__PO8,0.0009563468820412553
Gamma_abs__C5,0.0009502960603352896
Theta_mean_env__PO4,0.0009500950998884758
Alpha_var_env__CP3,0.000949129643354848
Gamma_abs__AF7,0.0009490046294312022
Alpha_mean_env__P4,0.0009485972227690313
Alpha_abs__AF7,0.000947022962698784
Alpha_var_env__PO4,0.0009445005504235262
Alpha_var_env__P8,0.0009444510464111327
Alpha_abs__FC1,0.0009441440056714676
Gamma_abs__F2,0.000942811551666191
Theta_abs__PO7,0.0009389965720443353
Alpha_abs__CP2,0.0009372728712023838
Gamma_abs__P8,0.0009356904676900657
Alpha_var_env__F1,0.0009349601094291528
Alpha_var_env__AF7,0.0009316199057512016
Gamma_abs__PO3,0.0009297476851643832
Theta_mean_env__P7,0.0009294591783737121
Alpha_mean_env__P6,0.0009282063653936551
Alpha_var_env__C1,0.0009281469004454782
Alpha_sync__FC2,0.0009225398581258654
Gamma_abs__T7,0.0009195330341341359
Alpha_mean_env__P3,0.0009190755170262911
Beta_abs__TP7,0.0009186023743512053
Alpha_sync__FC1,0.0009176480582699311
Alpha_abs__CP3,0.0009176052542911323
Alpha_var_env__F2,0.0009171983256971053
Gamma_abs__P3,0.0009166633846328113
Gamma_abs__CP5,0.0009162481420323185
Gamma_abs__Fp2,0.0009160538890064568
Theta_abs__FC4,0.0009140014818530043
Gamma_abs__Oz,0.0009117541207884268
Beta_abs__T8,0.000910526518344789
Alpha_var_env__P1,0.0009102611523887898
Gamma_abs__AF8,0.0009039028167146059
Alpha_var_env__C2,0.0009015208774504592
Theta_abs__PO4,0.000900327611845136
Gamma_abs__O1,0.0008995902553669339
Alpha_sync__P3,0.0008980447988991598
Alpha_var_env__C5,0.0008972267183398834
Gamma_abs__F6,0.0008934327300694587
Alpha_abs__AFz,0.0008931937508186878
Theta_abs__F2,0.0008909840635631637
Theta_mean_env__FC5,0.0008881552667954671
Theta_mean_env__Cz,0.0008863955609191512
Gamma_abs__PO7,0.0008841616598850175
Gamma_abs__Fpz,0.0008840714025182898
Alpha_var_env__P6,0.000881539508209416
Alpha_var_env__F3,0.0008809997947092046
Alpha_sync__CPz,0.0008804703533513071
Theta_mean_env__F1,0.0008784787237636819
Theta_mean_env__FC2,0.0008776945276155975
Alpha_abs__PO8,0.0008774145444731814
Alpha_var_env__AF3,0.00087721355888705
Theta_abs__Fz,0.0008757520625252734
Theta_abs__FC2,0.0008747576087977002
Theta_mean_env__CP1,0.000874237114413611
Alpha_abs__Fp2,0.000872696445674209
Gamma_abs__PO8,0.0008726216971619262
Alpha_var_env__Fz,0.0008695255523314702
Theta_mean_env__O1,0.000868058737739799
Beta_abs__CP2,0.0008677445977137353
Theta_abs__C1,0.0008667292657426858
Alpha_sync__Fp1,0.0008653677557696602
Alpha_mean_env__Fp1,0.0008648356447142735
Alpha_var_env__FC3,0.000864826821286646
Beta_abs__FT7,0.0008639614843199196
