Feature,Importance
Gamma_abs__O2,0.0011733901508477395
Beta_abs__P4,0.0011670370175890375
Gamma_abs__CP3,0.0011651059131507606
Gamma_abs__TP7,0.0011644879438585456
Gamma_abs__AF4,0.0011632355944557293
Alpha_sync__CP1,0.0011615196561531986
Alpha_abs__P4,0.0011613417313406599
Beta_abs__CP6,0.0011584642395664488
Alpha_abs__P7,0.0011528923475606447
Alpha_sync__F2,0.0011447267537432666
Beta_abs__FC5,0.0011442122983847053
Alpha_var_env__FT8,0.0011431944216486502
Alpha_abs__FC6,0.0011417759817383588
Alpha_sync__C2,0.0011390885377454232
Beta_abs__Iz,0.001137645440040109
Alpha_var_env__P6,0.0011335738413261293
Alpha_abs__Cz,0.0011309685533587364
Alpha_abs__FC4,0.0011286337741847085
Alpha_sync__CP6,0.0011265000827556835
Alpha_sync__FC5,0.0011262978062600625
Alpha_sync__PO3,0.0011254177753973935
Gamma_abs__Fpz,0.0011247328053846266
Beta_abs__P6,0.0011232845314241276
Alpha_mean_env__FC2,0.0011214979023003518
Alpha_var_env__P8,0.0011188803614555112
Gamma_abs__C5,0.0011138470287668752
Alpha_abs__PO8,0.0011119488777699862
Gamma_abs__Fp2,0.0011108845197482107
Alpha_abs__P8,0.0011098471118271207
Alpha_sync__FCz,0.0011072989125911134
Alpha_var_env__Oz,0.00110360732226219
Beta_abs__F3,0.0010999700720088637
Alpha_sync__FC2,0.0010997865670577098
Beta_abs__FT8,0.0010948327079498747
Alpha_mean_env__FC4,0.001091292829008271
Gamma_abs__CP4,0.0010875641208130116
Alpha_abs__AF4,0.0010811826043961718
Gamma_abs__P6,0.0010769021614156415
Alpha_mean_env__F1,0.0010733511097988184
Alpha_sync__F3,0.0010731022800671492
Alpha_mean_env__P10,0.001070288275520673
Alpha_sync__Fp2,0.0010692596224967938
Gamma_abs__F7,0.0010685795310677632
Alpha_mean_env__F7,0.001068523004151316
Alpha_sync__PO7,0.0010681409698764255
Gamma_abs__F8,0.0010680582473783036
Alpha_sync__F4,0.001064985160632194
Alpha_var_env__FC4,0.00106479531397081
Alpha_abs__F8,0.0010601211513122945
Alpha_sync__CP2,0.0010590713841201777
Beta_rel__C4,0.0010562112504651712
Alpha_sync__F7,0.0010561284471753696
Alpha_mean_env__F6,0.0010516463828197666
