Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
sub-01,sub-01_10_0,Focus,-11.843952825331478,9,0.04683502972554287
sub-01,sub-01_10_1,Focus,-11.809713888950368,9,0.05499943152107816
sub-01,sub-01_10_10,MW,-11.729497583478144,8,-0.014475455513126035
sub-01,sub-01_10_11,Focus,-11.776942850838923,9,-0.11171607906309436
sub-01,sub-01_10_12,MW,-11.59082558621586,8,-0.0320873295730138
sub-01,sub-01_10_13,Focus,-11.770474941656419,9,-0.009267974754799967
sub-01,sub-01_10_14,MW,-11.618286250768765,8,-0.02585347257519431
sub-01,sub-01_10_15,Focus,-11.81223150354223,9,-0.09405806250091628
sub-01,sub-01_10_16,MW,-11.725400607228128,8,0.08087334976269146
sub-01,sub-01_10_17,Focus,-11.831438989483935,9,0.0637899341826775
sub-01,sub-01_10_18,MW,-11.853644915230449,8,-0.07093665143549907
sub-01,sub-01_10_19,Focus,-11.2880194518279,9,0.22081316714183094
sub-01,sub-01_10_2,Focus,-11.789635631500847,9,0.017975910739053486
sub-01,sub-01_10_20,Focus,-11.813662856524367,9,0.06758109786262902
sub-01,sub-01_10_21,MW,-11.763226266094229,8,-0.008115501485849077
sub-01,sub-01_10_22,Focus,-11.784490419862234,9,0.007891721506845393
sub-01,sub-01_10_23,MW,-11.755522497855209,8,-0.02841596644541684
sub-01,sub-01_10_24,Focus,-11.850630178532674,9,0.011205092185953698
sub-01,sub-01_10_25,MW,-11.778417167058333,8,-0.13627700240057136
sub-01,sub-01_10_26,Focus,-11.859570354066882,9,-0.019355657969392516
sub-01,sub-01_10_27,MW,-11.830129059000056,8,-0.08650699233474024
sub-01,sub-01_10_28,Focus,-11.673653508874423,9,-0.04722836957533107
sub-01,sub-01_10_29,MW,-11.663510235562324,8,0.005954960678067383
sub-01,sub-01_10_3,Focus,-11.851885331816947,9,-0.01673813138102605
sub-01,sub-01_10_30,Focus,-11.913497535511954,9,0.07042712034316245
sub-01,sub-01_10_31,MW,-11.946929233711185,8,0.00949298995604534
sub-01,sub-01_10_32,Focus,-11.667510745911864,9,0.061431104506591346
sub-01,sub-01_10_33,MW,-11.726141248099346,8,0.015264721780842042
sub-01,sub-01_10_34,Focus,-11.725802965163398,9,0.0474096134025617
sub-01,sub-01_10_35,MW,-11.820245936026268,8,-0.09536721251652883
sub-01,sub-01_10_36,Focus,-11.777104599488926,9,-0.025622115385445315
sub-01,sub-01_10_37,MW,-11.790025157806527,8,-0.08588413543517213
sub-01,sub-01_10_38,Focus,-11.829272953660924,9,0.03544000954064492
sub-01,sub-01_10_39,MW,-11.721033035426796,8,-0.08912765502148191
sub-01,sub-01_10_4,MW,-11.814411552631908,8,-0.15775258873778333
sub-01,sub-01_10_40,Focus,-11.872043793618586,9,-0.06565397962240897
sub-01,sub-01_10_41,MW,-11.794445114744498,8,0.04459595178829105
sub-01,sub-01_10_42,Focus,-11.905110365958064,9,0.009975212498300601
sub-01,sub-01_10_43,MW,-11.80717927878251,8,-0.02381349059222998
sub-01,sub-01_10_44,Focus,-11.775743463992784,9,-0.0899727148522228
sub-01,sub-01_10_45,MW,-11.649112440378424,8,0.26848628406115477
sub-01,sub-01_10_46,Focus,-11.703714445803524,9,-0.10806028732194126
sub-01,sub-01_10_47,MW,-11.562998990070525,8,0.11838849638367045
sub-01,sub-01_10_48,Focus,-11.700970642507773,9,-0.009062023988824035
sub-01,sub-01_10_49,MW,-11.746028427816414,8,-0.08679401334093345
sub-01,sub-01_10_5,Focus,-11.828800505156757,9,0.05058308279817971
sub-01,sub-01_10_50,Focus,-11.828172562386051,9,0.03942785676701296
sub-01,sub-01_10_51,MW,-11.752274183461495,8,0.0006918055810069806
sub-01,sub-01_10_52,Focus,-11.75471928444024,9,0.06144421295852208
sub-01,sub-01_10_53,MW,-11.506407990885593,8,0.04868091234716397
sub-01,sub-01_10_54,Focus,-11.813482174518452,9,0.02345954229011236
sub-01,sub-01_10_55,MW,-11.736879012815802,8,0.08799147270438858
sub-01,sub-01_10_56,Focus,-11.904115221551335,9,0.01347789027295157
sub-01,sub-01_10_57,MW,-11.873574343099992,8,-0.021205535055599106
sub-01,sub-01_10_58,Focus,-11.938058292286541,9,-0.02564982375737315
sub-01,sub-01_10_59,MW,-11.77073759048779,8,0.011509589466241641
sub-01,sub-01_10_6,MW,-11.810369279893221,8,0.0011182021252538232
sub-01,sub-01_10_60,Focus,-11.829432161402785,9,-0.0878350117605198
sub-01,sub-01_10_61,MW,-11.74036667707204,8,-0.028411360275082703
sub-01,sub-01_10_62,Focus,-11.185503932223462,9,-0.2501597490622468
sub-01,sub-01_10_7,Focus,-11.841587456993018,9,0.0044897373079919
sub-01,sub-01_10_8,MW,-11.616921182385617,8,0.10633188463535403
sub-01,sub-01_10_9,Focus,-11.83023752383947,9,-0.07628630917031662
sub-01,sub-01_11_0,Focus,-11.737549107026233,9,-0.1069940226093505
sub-01,sub-01_11_1,Focus,-11.704664671191589,9,-0.1369455228263185
sub-01,sub-01_11_10,Focus,-11.737734531088476,9,-0.023169253949855532
sub-01,sub-01_11_11,MW,-11.79077007076733,8,-0.04441488408188496
sub-01,sub-01_11_12,Focus,-11.702291894216316,9,0.05963150779623152
sub-01,sub-01_11_13,MW,-11.471914833072548,8,0.13784718570397392
sub-01,sub-01_11_14,Focus,-11.559117790961693,9,-0.010465272458784721
sub-01,sub-01_11_15,MW,-11.572023487969389,8,-0.14305926128278346
sub-01,sub-01_11_16,Focus,-11.768567352772708,9,0.012656120615153537
sub-01,sub-01_11_17,Focus,-11.810783881168703,9,-0.10429364498790426
sub-01,sub-01_11_18,MW,-11.450254762408939,8,-0.003998118391802177
sub-01,sub-01_11_19,Focus,-11.568325985606258,9,0.20109263661287632
sub-01,sub-01_11_2,Focus,-11.862829807245022,9,0.03854896173800359
sub-01,sub-01_11_20,Focus,-11.780463680415156,9,0.019505997193238863
sub-01,sub-01_11_21,MW,-11.628389318617618,8,-0.10733268535874661
sub-01,sub-01_11_22,Focus,-11.584444326344826,9,0.07684499584941194
sub-01,sub-01_11_23,MW,-11.30541161540604,8,-0.1590453218698787
sub-01,sub-01_11_24,Focus,-11.709077507936906,9,-0.1225671924234648
sub-01,sub-01_11_25,MW,-11.52590175247561,8,0.08057005671201938
sub-01,sub-01_11_26,Focus,-11.81067071748412,9,-0.06269773034316183
sub-01,sub-01_11_27,MW,-11.584494883989972,8,-0.06304408014317733
sub-01,sub-01_11_28,Focus,-11.63110189121368,9,0.0693402832541801
sub-01,sub-01_11_29,MW,-11.370929363036549,8,0.06560246348526706
sub-01,sub-01_11_3,MW,-11.632887232161337,8,-0.11254911599524481
sub-01,sub-01_11_30,Focus,-11.870932171665057,9,-0.052899890365655816
sub-01,sub-01_11_31,MW,-11.69526208319585,8,0.14620325250193114
sub-01,sub-01_11_32,Focus,-11.555447205060256,9,0.03142577950148715
sub-01,sub-01_11_33,MW,-11.406128362355263,8,-0.3245064696389054
sub-01,sub-01_11_34,Focus,-11.591383686141146,9,0.012815918251829437
sub-01,sub-01_11_35,MW,-11.596906129556917,8,-0.16140172008649734
