Subject,Session,Epoch,State,Epoch_Index,Window_Index,Time_s,N_EEG_Channels,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
sub-01,4,sub-01_4_16,Focus,16,6,3.5,64,-10.730306470110428,-11.837916959056459,-11.73061255265642,-12.407720050947136,-13.253863168110867
sub-01,4,sub-01_4_16,Focus,16,7,4.0,64,-9.94885632559194,-11.27365664541759,-11.432893557280766,-12.183228886839407,-13.209164240364153
sub-01,4,sub-01_4_16,Focus,16,8,4.5,64,-11.174859380105797,-12.002564832077505,-12.191814003289037,-12.549058020547726,-13.261551211645582
sub-01,4,sub-01_4_17,MW,17,0,0.5,64,-11.562249426605023,-12.105351830884238,-11.78597361723588,-12.278791551603625,-13.216218434291193
sub-01,4,sub-01_4_17,MW,17,1,1.0,64,-11.510179112868027,-12.075721204833586,-11.713307242907518,-12.492220820928603,-13.26749079711024
sub-01,4,sub-01_4_17,MW,17,2,1.5,64,-11.174789370432961,-11.949979093083096,-11.741494641098031,-12.438018288431591,-13.221643829514441
sub-01,4,sub-01_4_17,MW,17,3,2.0,64,-9.907002246069563,-11.129258283505571,-11.330272915384052,-12.308357719712482,-13.175285972979848
sub-01,4,sub-01_4_17,MW,17,4,2.5,64,-10.769447471143234,-11.879081805486015,-12.007491978326849,-12.38946212541379,-13.217640609906077
sub-01,4,sub-01_4_17,MW,17,5,3.0,64,-11.36717618624425,-12.00386887537836,-12.352040262988178,-12.560310085287542,-13.320564026919785
sub-01,4,sub-01_4_17,MW,17,6,3.5,64,-11.148047260412985,-11.856972820462248,-12.104776284528663,-12.559051762813926,-13.301949800408623
sub-01,4,sub-01_4_17,MW,17,7,4.0,64,-10.900228781282935,-11.81140685349654,-12.366628922993948,-12.635891063456212,-13.335029220283255
sub-01,4,sub-01_4_18,Focus,18,0,0.5,64,-10.058321777276591,-11.11694776750989,-11.708237832888088,-12.150119572803426,-13.204753713714572
sub-01,4,sub-01_4_18,Focus,18,1,1.0,64,-10.952638270831175,-11.864108266325937,-12.161232047345695,-12.263524009965618,-13.181674810792824
sub-01,4,sub-01_4_18,Focus,18,2,1.5,64,-10.983977834510373,-11.688455527974897,-11.923830072529706,-12.334120017369862,-13.183515507422864
sub-01,4,sub-01_4_18,Focus,18,3,2.0,64,-10.935630340931773,-11.78841837897162,-11.634578173992148,-12.350083086018984,-12.983223453264335
sub-01,4,sub-01_4_18,Focus,18,4,2.5,64,-11.389772811397041,-12.008141382467267,-11.95115023894109,-12.396775490931983,-13.322825555029146
sub-01,4,sub-01_4_18,Focus,18,5,3.0,64,-11.206399848538409,-11.940402439653868,-11.942173999690956,-12.159579594774392,-13.093339364843791
sub-01,4,sub-01_4_18,Focus,18,6,3.5,64,-11.507808731320946,-11.898169007505883,-12.078352878956926,-12.479350511968175,-13.296376046986301
sub-01,4,sub-01_4_18,Focus,18,7,4.0,64,-10.152366011495165,-11.179595306755033,-12.139451040187115,-12.589269024291863,-13.247348720090642
sub-01,4,sub-01_4_18,Focus,18,8,4.5,64,-11.051286968779397,-12.096793927662237,-12.245980664672967,-12.603216125868062,-13.247667727188396
sub-01,4,sub-01_4_19,MW,19,0,0.5,64,-10.242507688281247,-11.574010903465282,-12.250550087961171,-12.603204267907687,-13.243383381883751
sub-01,4,sub-01_4_19,MW,19,1,1.0,64,-11.23734657063259,-11.890410326465796,-12.121076387198713,-12.600653609825764,-13.336498849077282
sub-01,4,sub-01_4_19,MW,19,2,1.5,64,-11.20986711868121,-12.004806503881888,-12.375831721181303,-12.567105918779957,-13.244316965382962
sub-01,4,sub-01_4_19,MW,19,3,2.0,64,-11.383158924589555,-12.009919498350188,-12.112421507663417,-12.18502592836097,-13.137862798953941
sub-01,4,sub-01_4_19,MW,19,4,2.5,64,-11.309305628981154,-12.087433835698404,-11.554210960577487,-12.326363498481857,-13.14880411827432
sub-01,4,sub-01_4_19,MW,19,5,3.0,64,-11.501225632657201,-11.886373475127249,-11.586520119860793,-12.435776240362342,-13.19820213868717
sub-01,4,sub-01_4_19,MW,19,6,3.5,64,-11.414062664790809,-11.993133637779241,-11.784339882995424,-12.24618017214305,-13.256446532666173
sub-01,4,sub-01_4_19,MW,19,7,4.0,64,-11.358058433222055,-12.07976457930244,-12.171024727064632,-12.527746699044227,-13.25421569230667
sub-01,4,sub-01_4_20,Focus,20,0,0.5,64,-11.459967662476487,-11.925418823628563,-11.761033954937412,-12.476102549013728,-13.167256412903713
sub-01,4,sub-01_4_20,Focus,20,1,1.0,64,-11.210446076991195,-11.863918282264377,-11.318399085741719,-12.126655197426137,-13.176301914886208
sub-01,4,sub-01_4_20,Focus,20,2,1.5,64,-11.380484403337142,-11.811997450727024,-11.475670197003005,-12.2210802444234,-13.253907378892489
sub-01,4,sub-01_4_20,Focus,20,3,2.0,64,-11.348365154004137,-11.729629538923646,-11.818976524333637,-12.299577641000134,-13.267121228387802
sub-01,4,sub-01_4_20,Focus,20,4,2.5,64,-11.35813674146917,-11.840318083578367,-12.2981925365635,-12.665107509638869,-13.204207517046996
sub-01,4,sub-01_4_20,Focus,20,5,3.0,64,-11.528616706007027,-12.009194598865992,-11.90104044181699,-12.353883274147211,-13.215174591613907
sub-01,4,sub-01_4_20,Focus,20,6,3.5,64,-11.218701276076018,-12.226463390203344,-12.26147189444402,-12.552950885959717,-13.293219334797548
sub-01,4,sub-01_4_20,Focus,20,7,4.0,64,-11.365686860971042,-11.946639363437992,-12.257091638626646,-12.55005861538505,-13.354431523464386
sub-01,4,sub-01_4_20,Focus,20,8,4.5,64,-11.19107075896792,-12.107942759068424,-12.348379951535723,-12.614944681335041,-13.319003134943385
sub-01,4,sub-01_4_21,MW,21,0,0.5,64,-11.468475428094989,-12.18031393008518,-11.800592977186563,-12.494478401541487,-13.379496908934911
sub-01,4,sub-01_4_21,MW,21,1,1.0,64,-11.481330324293795,-12.175561255842773,-12.13227909499209,-12.565874494271505,-13.35583129691746
sub-01,4,sub-01_4_21,MW,21,2,1.5,64,-11.104523416671174,-11.989689168623151,-11.982711261310135,-12.538039253953784,-13.320026088483337
sub-01,4,sub-01_4_21,MW,21,3,2.0,64,-10.033045160926813,-11.055178738573742,-12.185303666433969,-12.456973714098252,-13.245082987552571
sub-01,4,sub-01_4_21,MW,21,4,2.5,64,-11.382681156806656,-12.058679802812135,-12.147928921613882,-12.517961876397585,-13.245166584952283
sub-01,4,sub-01_4_21,MW,21,5,3.0,64,-11.383646174908488,-12.121324419447786,-11.700736478087709,-12.475773860224358,-13.268116481844817
sub-01,4,sub-01_4_21,MW,21,6,3.5,64,-11.63788902642145,-12.164620820560485,-11.493730585445833,-12.293872377527741,-13.193437477373802
sub-01,4,sub-01_4_21,MW,21,7,4.0,64,-11.45777962730778,-12.064462443510306,-12.00117749272807,-12.245013024749086,-13.355043840402914
sub-01,4,sub-01_4_22,Focus,22,0,0.5,64,-10.187475287397504,-11.167472149701682,-11.734163624482047,-12.205201588448343,-13.30492742480546
sub-01,4,sub-01_4_22,Focus,22,1,1.0,64,-10.376221824559181,-11.475269352225808,-11.369870211870854,-11.676237614254234,-13.157786562922732
sub-01,4,sub-01_4_22,Focus,22,2,1.5,64,-11.4568730776356,-11.713304571022814,-12.162774800987274,-12.199083813629322,-13.156611565566157
sub-01,4,sub-01_4_22,Focus,22,3,2.0,64,-11.327980552019362,-11.902056036672809,-12.094470145538708,-12.30433492281318,-13.124240436652205
sub-01,4,sub-01_4_22,Focus,22,4,2.5,64,-11.43601576230866,-11.906744500353343,-11.95619837917467,-12.552346963066396,-13.211891589278213
sub-01,4,sub-01_4_22,Focus,22,5,3.0,64,-11.403779814952799,-11.90299487222869,-12.178313122243576,-12.368957719317406,-13.261230208320175
sub-01,4,sub-01_4_22,Focus,22,6,3.5,64,-11.460754321485346,-12.04259178910827,-12.072276389805419,-12.241549721718133,-13.179805379018028
sub-01,4,sub-01_4_22,Focus,22,7,4.0,64,-11.486244933981297,-12.130275707264497,-12.03285656177407,-12.518372983900289,-13.33255028136247
sub-01,4,sub-01_4_22,Focus,22,8,4.5,64,-11.463542268728578,-11.900659824253589,-12.00487206068322,-12.355581929513791,-13.27895327095892
sub-01,4,sub-01_4_23,MW,23,0,0.5,64,-11.215636513217845,-12.137411719385147,-12.291533422466978,-12.799687736773146,-13.305953927210298
sub-01,4,sub-01_4_23,MW,23,1,1.0,64,-11.554211734874967,-12.00900778846868,-12.29785260730112,-12.690460935685113,-13.338825246770634
sub-01,4,sub-01_4_23,MW,23,2,1.5,64,-11.411102480804884,-12.127865235255184,-12.33790683399399,-12.494243067374832,-13.167900308755273
sub-01,4,sub-01_4_23,MW,23,3,2.0,64,-11.429105698287552,-12.18796179131235,-12.246998850404582,-12.521969366490469,-13.307398082887797
sub-01,4,sub-01_4_23,MW,23,4,2.5,64,-11.337392361647783,-11.93290969065687,-12.024203861301899,-12.50792509043196,-13.361500743194808
sub-01,4,sub-01_4_23,MW,23,5,3.0,64,-10.159967807850133,-10.992753687046696,-12.098329463277265,-12.536585302104585,-13.282529931025401
sub-01,4,sub-01_4_23,MW,23,6,3.5,64,-10.692543387654936,-11.862180268916754,-12.093033936876893,-12.346932880947994,-13.249206673888034
sub-01,4,sub-01_4_23,MW,23,7,4.0,64,-11.354833513398967,-11.987439748208441,-11.90918382142064,-12.425973918569802,-13.335987631613877
sub-01,4,sub-01_4_24,Focus,24,0,0.5,64,-11.412087990571816,-12.000908365222275,-12.104998175612776,-12.386798938751737,-13.284648083524322
sub-01,4,sub-01_4_24,Focus,24,1,1.0,64,-11.401044071859667,-12.014641927184162,-12.362680990277866,-12.400282687193048,-13.241350216890854
sub-01,4,sub-01_4_24,Focus,24,2,1.5,64,-11.410565778789486,-11.843322860792986,-12.037935948908633,-12.233879407369042,-13.306094572751716
sub-01,4,sub-01_4_24,Focus,24,3,2.0,64,-11.403930663410168,-11.862598272060994,-11.749178370186707,-12.240124150556404,-13.217365931759522
sub-01,4,sub-01_4_24,Focus,24,4,2.5,64,-11.45280687047694,-11.892180603075749,-12.187057510887529,-12.517131177375367,-13.344968220535403
sub-01,4,sub-01_4_24,Focus,24,5,3.0,64,-11.45083519993745,-12.069148930998544,-12.207905723927379,-12.484824262297694,-13.342547299019923
sub-01,4,sub-01_4_24,Focus,24,6,3.5,64,-11.542790306327499,-12.047782112066022,-12.176514280524644,-12.65168328783542,-13.300059454858376
sub-01,4,sub-01_4_24,Focus,24,7,4.0,64,-11.492893958390658,-12.036492915602048,-12.185736077952935,-12.561078617610283,-13.303866292438494
sub-01,4,sub-01_4_24,Focus,24,8,4.5,64,-11.410933102213257,-11.976015824460628,-12.324713112932354,-12.526481471397737,-13.349873414874596
sub-01,4,sub-01_4_25,MW,25,0,0.5,64,-11.267590677915706,-12.004006325037231,-11.834567328305758,-12.489519538342023,-13.38418951479483
sub-01,4,sub-01_4_25,MW,25,1,1.0,64,-10.48633104139901,-11.36169290674383,-12.329639837087752,-12.550406839772068,-13.32437073586419
sub-01,4,sub-01_4_25,MW,25,2,1.5,64,-10.377664163760102,-11.398014808851213,-11.885340632571799,-12.292004230315891,-13.316258161488436
sub-01,4,sub-01_4_25,MW,25,3,2.0,64,-11.292682858229206,-11.98929133357922,-12.351726868226383,-12.361913323244064,-13.32347318863493
sub-01,4,sub-01_4_25,MW,25,4,2.5,64,-11.156485248692604,-11.872472451616389,-11.965877752803344,-12.484476579387087,-13.253625921557466
sub-01,4,sub-01_4_25,MW,25,5,3.0,64,-11.400261840006849,-12.081206801665658,-11.728690096587123,-12.419096322909995,-13.210092550092318
sub-01,4,sub-01_4_25,MW,25,6,3.5,64,-11.451769962171683,-11.5706844353762,-11.860532638661414,-12.405057798183984,-13.20036712118952
sub-01,4,sub-01_4_25,MW,25,7,4.0,64,-11.134227373719085,-11.843349567750757,-11.771800298932968,-12.458149867540392,-13.371634651800413
sub-01,4,sub-01_4_26,Focus,26,0,0.5,64,-11.35911376920979,-11.887629644777636,-12.199493315547924,-12.294470103611586,-13.220812683009873
sub-01,4,sub-01_4_26,Focus,26,1,1.0,64,-11.37846947186672,-11.873721029042668,-11.838223733411775,-12.223549155329374,-13.360458667180165
sub-01,4,sub-01_4_26,Focus,26,2,1.5,64,-11.287002001295399,-11.705400961015048,-11.650167819486128,-12.388813584880605,-13.355458055669562
sub-01,4,sub-01_4_26,Focus,26,3,2.0,64,-11.191277636400054,-12.134355805249232,-11.853509690957791,-12.375710200142896,-13.190249853593956
sub-01,4,sub-01_4_26,Focus,26,4,2.5,64,-11.468255371228466,-11.832295036984476,-11.982490462150947,-12.374221012395513,-13.1742956111413
sub-01,4,sub-01_4_26,Focus,26,5,3.0,64,-11.352371703844637,-11.52888474792727,-11.343498111933085,-12.250370305077043,-13.356311891560878
sub-01,4,sub-01_4_26,Focus,26,6,3.5,64,-11.508662910581924,-11.93324343612714,-12.425280430554125,-12.483411953378555,-13.276157862181813
sub-01,4,sub-01_4_26,Focus,26,7,4.0,64,-11.373605940304149,-11.903046419794288,-12.08284142762856,-12.491053962242235,-13.334436900502121
sub-01,4,sub-01_4_26,Focus,26,8,4.5,64,-11.378200353827253,-12.128011709350517,-12.224580274889238,-12.510251715854455,-13.342931507365142
sub-01,4,sub-01_4_27,MW,27,0,0.5,64,-11.428392830379163,-11.8001148933968,-11.867796182177077,-12.322494311382462,-13.352847412130137
sub-01,4,sub-01_4_27,MW,27,1,1.0,64,-11.30821864266931,-11.92041898634608,-12.18668816774276,-12.366717935261882,-13.335859058277283
sub-01,4,sub-01_4_27,MW,27,2,1.5,64,-11.38801548530607,-11.833287040680922,-12.089237061875332,-12.249404620617339,-13.248539214694336
sub-01,4,sub-01_4_27,MW,27,3,2.0,64,-11.327951400743105,-11.677735178351586,-12.327894508248926,-12.419179919338093,-13.421512298590509
sub-01,4,sub-01_4_27,MW,27,4,2.5,64,-11.475816050357952,-11.783411815602742,-11.82267296222358,-12.566156061642884,-13.359467863385515
sub-01,4,sub-01_4_27,MW,27,5,3.0,64,-11.160909427831434,-12.005648785099204,-12.450400681789308,-12.71123971593924,-13.353107512182367
sub-01,4,sub-01_4_27,MW,27,6,3.5,64,-9.897608227539676,-11.010332659476049,-12.048465550764213,-12.511115713251133,-13.189958992283977
sub-01,4,sub-01_4_27,MW,27,7,4.0,64,-10.980643946560575,-12.134394608023056,-12.349159185990754,-12.717873639934856,-13.282318318159001
sub-01,4,sub-01_4_28,Focus,28,0,0.5,64,-11.555431646989486,-11.9269472459531,-11.816522436057989,-12.308404782842498,-13.070458458246607
sub-01,4,sub-01_4_28,Focus,28,1,1.0,64,-11.237480809257537,-12.094821361322191,-11.703895988967837,-12.196415731902484,-13.104907478563508
sub-01,4,sub-01_4_28,Focus,28,2,1.5,64,-11.312640029707996,-11.693362840243504,-11.93636006830798,-12.245008725535046,-13.08694528980808
sub-01,4,sub-01_4_28,Focus,28,3,2.0,64,-11.592852623091897,-11.960606202911968,-12.35075463934336,-12.369174645424389,-13.245895572438629
sub-01,4,sub-01_4_28,Focus,28,4,2.5,64,-11.62084767332673,-11.951669729538766,-11.735694725397467,-12.265790318927166,-13.261822200399457
sub-01,4,sub-01_4_28,Focus,28,5,3.0,64,-11.350603957639608,-11.741888844601045,-11.57687277314337,-12.126123213570768,-13.267535499639289
sub-01,4,sub-01_4_28,Focus,28,6,3.5,64,-10.235974888997239,-11.185533790093864,-11.906620661419348,-12.396553102645642,-13.373201317872882
sub-01,4,sub-01_4_28,Focus,28,7,4.0,64,-10.277033317940251,-11.52178293818393,-11.85015191096828,-12.43423016494603,-13.278814286847934
sub-01,4,sub-01_4_28,Focus,28,8,4.5,64,-11.391292991496924,-12.064122247410342,-12.373836016359547,-12.366387774248574,-13.29957816821645
sub-01,4,sub-01_4_29,MW,29,0,0.5,64,-11.398800572603255,-11.942109978481431,-12.284066449050961,-12.492833703491277,-13.281886181728636
sub-01,4,sub-01_4_29,MW,29,1,1.0,64,-11.412898179624152,-12.177738880496278,-12.293538069287154,-12.604589080792982,-13.308113403133492
sub-01,4,sub-01_4_29,MW,29,2,1.5,64,-11.374927377162852,-11.947110434379583,-12.163435347713493,-12.604487515266582,-13.313864577878947
sub-01,4,sub-01_4_29,MW,29,3,2.0,64,-11.3094656553996,-11.90722681843443,-11.95802424292801,-12.226945361492648,-13.321747358467759
sub-01,4,sub-01_4_29,MW,29,4,2.5,64,-11.278252658863508,-11.809213098653863,-11.806013958682026,-12.3598671927997,-13.262241996003349
sub-01,4,sub-01_4_29,MW,29,5,3.0,64,-11.15249905043261,-12.067590752950093,-11.77939186657345,-12.21741828418177,-13.32907903297642
sub-01,4,sub-01_4_29,MW,29,6,3.5,64,-11.174623337349217,-11.733818469293656,-11.740080436650997,-12.364708638134204,-13.330175502734464
sub-01,4,sub-01_4_29,MW,29,7,4.0,64,-10.105928065496322,-11.86123321193562,-12.17222891804078,-12.395322470130532,-13.276733741732663
sub-01,4,sub-01_4_30,Focus,30,0,0.5,64,-11.565789679439773,-12.10543633970655,-12.145843087026769,-12.490932381220244,-13.325243161598385
sub-01,4,sub-01_4_30,Focus,30,1,1.0,64,-11.485486059498067,-12.195515165922108,-12.300976743401986,-12.541422258714933,-13.232983101976139
sub-01,4,sub-01_4_30,Focus,30,2,1.5,64,-11.327572115317874,-12.1066331774377,-12.142626355311803,-12.367228848965599,-13.418943294634563
sub-01,4,sub-01_4_30,Focus,30,3,2.0,64,-9.911950861892068,-10.95921836168394,-11.774823566407091,-12.318761546841628,-13.214408893377023
sub-01,4,sub-01_4_30,Focus,30,4,2.5,64,-11.37972836132957,-11.898132753606983,-11.947094651236782,-12.258653971788318,-13.244376712993045
sub-01,4,sub-01_4_30,Focus,30,5,3.0,64,-11.542610255709914,-11.841208783059084,-11.836027006810452,-12.32359306841983,-13.172207532558396
sub-01,4,sub-01_4_30,Focus,30,6,3.5,64,-11.341133247568553,-11.641377143073505,-11.526379045007983,-12.031814010021524,-13.211681320739682
sub-01,4,sub-01_4_30,Focus,30,7,4.0,64,-11.414748303273845,-11.472244846564445,-11.947773814216314,-12.303088874462782,-13.2721335569037
sub-01,4,sub-01_4_30,Focus,30,8,4.5,64,-11.505684914135935,-12.077966667927171,-11.629212042365738,-12.40085003635503,-13.251456610035769
sub-01,4,sub-01_4_31,MW,31,0,0.5,64,-10.756006617768191,-11.662287429409808,-11.662150572037508,-12.400416790133054,-13.285603331071242
sub-01,4,sub-01_4_31,MW,31,1,1.0,64,-11.396549730380965,-12.074351008653826,-12.078450538902645,-12.414732024565872,-13.392982408651793
sub-01,4,sub-01_4_31,MW,31,2,1.5,64,-11.236934779287736,-11.938903860565423,-11.930566529487189,-12.587402200895642,-13.286584959510048
sub-01,4,sub-01_4_31,MW,31,3,2.0,64,-11.543209212352895,-12.094242293010955,-11.36184038969114,-12.457456343387118,-13.315232183594084
sub-01,4,sub-01_4_31,MW,31,4,2.5,64,-11.530745890547642,-12.01515195497392,-11.618631774020537,-12.46733360218177,-13.286107669788981
sub-01,4,sub-01_4_31,MW,31,5,3.0,64,-10.449966418904411,-11.278548051580875,-11.678038078011266,-12.221519178790539,-13.187585542672508
sub-01,4,sub-01_4_31,MW,31,6,3.5,64,-10.075566468086858,-11.210106839936197,-12.067452232495958,-12.51391403530643,-13.376901992885921
sub-01,4,sub-01_4_31,MW,31,7,4.0,64,-11.568588391092835,-12.249297398083781,-11.965925659719204,-12.335424156273374,-13.32889810369929
sub-01,4,sub-01_4_32,Focus,32,0,0.5,64,-11.639318087058243,-12.033609454818148,-11.906565670927632,-12.281541187022373,-13.222789697336292
sub-01,4,sub-01_4_32,Focus,32,1,1.0,64,-11.396197790599143,-11.911430829294908,-12.208847953281719,-12.597835439308874,-13.34167910101969
sub-01,4,sub-01_4_32,Focus,32,2,1.5,64,-11.21741827013848,-12.09769730105396,-11.980948598645973,-12.353955727512695,-13.359540689391894
sub-01,4,sub-01_4_32,Focus,32,3,2.0,64,-11.319512613830543,-12.027883948115278,-12.20293117080855,-12.499632016392349,-13.206620487625694
sub-01,4,sub-01_4_32,Focus,32,4,2.5,64,-10.797639377802675,-11.836963748986872,-12.077141737662025,-12.321049307595668,-13.121395072229777
sub-01,4,sub-01_4_32,Focus,32,5,3.0,64,-11.201515807641485,-12.144672098140333,-11.900089375729392,-12.358891002096307,-13.147477693488215
sub-01,4,sub-01_4_32,Focus,32,6,3.5,64,-10.717829555220781,-11.767005091936516,-11.851366791290577,-12.334942365659893,-13.215545121614333
sub-01,4,sub-01_4_32,Focus,32,7,4.0,64,-11.35932777875669,-11.940830001482956,-12.207028690128315,-12.456751070598205,-13.3082421543966
sub-01,4,sub-01_4_32,Focus,32,8,4.5,64,-11.294580809987872,-12.054619742443828,-12.354517811328176,-12.604338230712763,-13.427912963475373
sub-01,4,sub-01_4_33,MW,33,0,0.5,64,-11.437603428528007,-12.231960050754907,-12.273110313393037,-12.434371591453226,-13.359103509468587
sub-01,4,sub-01_4_33,MW,33,1,1.0,64,-11.452734656698732,-11.934812464611888,-11.93258823249893,-12.281453683986728,-13.217098743380769
sub-01,4,sub-01_4_33,MW,33,2,1.5,64,-11.518535829772416,-11.765909905575427,-12.039378435525762,-12.490161395670352,-13.252569204675739
sub-01,4,sub-01_4_33,MW,33,3,2.0,64,-11.484460353203495,-11.908354750816674,-12.321986583573024,-12.430775669356336,-13.340395470907312
sub-01,4,sub-01_4_33,MW,33,4,2.5,64,-9.818811079219532,-10.820779396136885,-11.942322530377973,-12.517621472006885,-13.255576343278959
sub-01,4,sub-01_4_33,MW,33,5,3.0,64,-10.635016218214188,-11.985671520967204,-12.360686825560833,-12.499608759106536,-13.325015335208183
sub-01,4,sub-01_4_33,MW,33,6,3.5,64,-11.472061685915936,-11.933028270119117,-11.793804460067342,-12.418240384400324,-13.231319303943593
sub-01,4,sub-01_4_33,MW,33,7,4.0,64,-11.340228421043056,-12.255910583665633,-11.79004978798392,-12.554697626062486,-13.352218349954576
sub-01,4,sub-01_4_34,Focus,34,0,0.5,64,-11.502043220845163,-11.931841390927735,-11.868238808012007,-12.292424834475192,-13.365819318280408
sub-01,4,sub-01_4_34,Focus,34,1,1.0,64,-11.540837615854253,-12.025167805912826,-11.991433991227371,-12.273584413053845,-13.376380775682511
sub-01,4,sub-01_4_34,Focus,34,2,1.5,64,-11.447061453870253,-11.919768976579457,-12.153871715194331,-12.352319264306454,-13.294974085879193
sub-01,4,sub-01_4_34,Focus,34,3,2.0,64,-11.474492751780222,-11.77194872922018,-12.454926848034955,-12.546526547055462,-13.348262418557116
sub-01,4,sub-01_4_34,Focus,34,4,2.5,64,-11.478498112527816,-12.048048661838667,-12.314185506662671,-12.533886142069335,-13.196152325119819
sub-01,4,sub-01_4_34,Focus,34,5,3.0,64,-11.506544237919499,-12.131802178473965,-12.54171626351309,-12.37602725806297,-13.313925856674945
sub-01,4,sub-01_4_34,Focus,34,6,3.5,64,-10.445918788925582,-11.34843965986413,-12.306647221696517,-12.492552956440969,-13.29315564046562
sub-01,4,sub-01_4_34,Focus,34,7,4.0,64,-9.964049215807064,-11.146253748303035,-12.0675354581784,-12.474815292043493,-13.32494400591642
sub-01,4,sub-01_4_34,Focus,34,8,4.5,64,-11.320944939475405,-12.048113698860202,-12.301958914362405,-12.500457369808972,-13.421640284314782
sub-01,4,sub-01_4_35,MW,35,0,0.5,64,-11.230713771492457,-12.001021495702911,-12.166286762649436,-12.469879175479187,-13.339340264160192
sub-01,4,sub-01_4_35,MW,35,1,1.0,64,-10.043800120142835,-11.273435421917515,-12.025547265216469,-12.586085252013167,-13.34674910724379
sub-01,4,sub-01_4_35,MW,35,2,1.5,64,-10.628063471144023,-11.873228600631576,-12.293918765896988,-12.598280913652896,-13.241121407754115
sub-01,4,sub-01_4_35,MW,35,3,2.0,64,-11.64042658792959,-12.131848935847874,-12.348007782163316,-12.67506623679364,-13.348153944612308
sub-01,4,sub-01_4_35,MW,35,4,2.5,64,-11.721990954372297,-11.942006259821206,-11.866369589902597,-12.45419118228213,-13.331453817771747
sub-01,4,sub-01_4_35,MW,35,5,3.0,64,-11.348084491982407,-11.924963610046493,-11.718513322728587,-12.491033932184882,-13.390998046250173
sub-01,4,sub-01_4_35,MW,35,6,3.5,64,-11.449705123545076,-11.754934918546788,-11.765980522241499,-12.491377252050773,-13.290532364950382
sub-01,4,sub-01_4_35,MW,35,7,4.0,64,-10.14292584651886,-11.45026419653217,-11.969227665020943,-12.300485485124337,-13.068029863677175
sub-01,4,sub-01_4_36,Focus,36,0,0.5,64,-10.001746505206931,-11.078795485392606,-11.76422628269893,-12.336801980572751,-13.18966245495145
sub-01,4,sub-01_4_36,Focus,36,1,1.0,64,-11.443985413041446,-12.094473624275304,-11.688314195991481,-12.264388852880822,-13.212575275464193
sub-01,4,sub-01_4_36,Focus,36,2,1.5,64,-11.65281057634231,-11.880877508003628,-11.7926263595662,-12.21760524319563,-13.171392299340932
sub-01,4,sub-01_4_36,Focus,36,3,2.0,64,-11.324447993216943,-11.817573514888768,-11.746840819778457,-12.257342519009407,-13.285178032750055
sub-01,4,sub-01_4_36,Focus,36,4,2.5,64,-11.613223817225467,-12.161573583169702,-11.963201101420617,-12.633248135989804,-13.38431358172773
sub-01,4,sub-01_4_36,Focus,36,5,3.0,64,-11.532534234467144,-12.179382311898022,-12.29573015483802,-12.516896179535953,-13.322584623630336
sub-01,4,sub-01_4_36,Focus,36,6,3.5,64,-11.477956526408901,-11.912176913782321,-12.076012734074208,-12.451534905365786,-13.275106500142666
sub-01,4,sub-01_4_36,Focus,36,7,4.0,64,-11.503395512926401,-11.999012349720948,-12.036984308598234,-12.449887677142149,-13.25747458295142
sub-01,4,sub-01_4_36,Focus,36,8,4.5,64,-9.89505028465285,-10.870018469747842,-11.914029775121431,-12.426626629938948,-13.180092509219413
sub-01,4,sub-01_4_37,MW,37,0,0.5,64,-9.768495788596834,-10.98011154216651,-11.557409916085573,-12.249102087364511,-13.236136541906827
sub-01,4,sub-01_4_37,MW,37,1,1.0,64,-10.551137498060383,-12.072876079519533,-11.850960523735385,-12.60289617623387,-13.334571932240495
sub-01,4,sub-01_4_37,MW,37,2,1.5,64,-11.507882034777703,-11.969206644844506,-12.400032290877123,-12.623357036600309,-13.3433267065262
sub-01,4,sub-01_4_37,MW,37,3,2.0,64,-11.491328282448064,-12.07503986465331,-12.084457859343475,-12.415671553192144,-13.344820557881977
sub-01,4,sub-01_4_37,MW,37,4,2.5,64,-11.291551172779908,-11.91890148233379,-11.803843921514913,-12.337657148697353,-13.306583315147504
sub-01,4,sub-01_4_37,MW,37,5,3.0,64,-11.44714499597032,-11.960191109782947,-11.703448022456017,-12.472166367165253,-13.367715541943676
sub-01,4,sub-01_4_37,MW,37,6,3.5,64,-11.59036089916525,-11.887252286621708,-11.536079700909061,-12.305935353261477,-13.209624337322495
sub-01,4,sub-01_4_37,MW,37,7,4.0,64,-11.396943248889839,-11.627744611948938,-11.489160386854396,-12.16228663585289,-13.380394000870973
sub-01,4,sub-01_4_38,Focus,38,0,0.5,64,-11.551428374606566,-11.967119585289423,-11.777076668381223,-12.145247881204304,-13.24325884751569
sub-01,4,sub-01_4_38,Focus,38,1,1.0,64,-11.285855082802643,-11.88525006506428,-11.611234529174652,-12.038068313156229,-13.137992083824921
sub-01,4,sub-01_4_38,Focus,38,2,1.5,64,-11.487374889018465,-11.685693361782391,-11.477567232051781,-12.213716290119626,-13.111963453340692
sub-01,4,sub-01_4_38,Focus,38,3,2.0,64,-11.560436046135083,-12.084171470271734,-11.523887330861992,-12.385785910398335,-13.254641510784586
sub-01,4,sub-01_4_38,Focus,38,4,2.5,64,-11.550484539310585,-12.106643133225909,-12.175345920254731,-12.636077770159192,-13.345981470945954
