Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
sub-01,sub-01_10_0,Focus,-12.547573963150153,9,-0.053244289732982425
sub-01,sub-01_10_1,Focus,-12.608016029397536,9,-0.04558625615119431
sub-01,sub-01_10_10,MW,-12.615079578141687,8,0.03055574960131964
sub-01,sub-01_10_11,Focus,-12.561981755756033,9,-0.05743627164236391
sub-01,sub-01_10_12,MW,-12.444781319505822,8,0.022291307348705852
sub-01,sub-01_10_13,Focus,-12.61194606395847,9,-0.0754242235288494
sub-01,sub-01_10_14,MW,-12.575167825212105,8,-0.09397718496414097
sub-01,sub-01_10_15,Focus,-12.586088309404808,9,-0.020807009044100197
sub-01,sub-01_10_16,MW,-12.450088739815069,8,-0.030696681693868837
sub-01,sub-01_10_17,Focus,-12.567267994025402,9,-0.05443701333852091
sub-01,sub-01_10_18,MW,-12.511014809613208,8,-0.014087298064423095
sub-01,sub-01_10_19,Focus,-12.675908963263819,9,0.05718596337743883
sub-01,sub-01_10_2,Focus,-12.606512654173791,9,-0.024981543524116783
sub-01,sub-01_10_20,Focus,-12.543031544016657,9,-0.09312302498720239
sub-01,sub-01_10_21,MW,-12.623232524866213,8,-0.06921438175148434
sub-01,sub-01_10_22,Focus,-12.527544545847448,9,-0.0886096521246254
sub-01,sub-01_10_23,MW,-12.638289649537683,8,-0.028067489576098524
sub-01,sub-01_10_24,Focus,-12.619210302731105,9,-0.03517388333439795
sub-01,sub-01_10_25,MW,-12.584714715584703,8,-0.10671144233768055
sub-01,sub-01_10_26,Focus,-12.531198833378339,9,0.01526691886795256
sub-01,sub-01_10_27,MW,-12.530584759615682,8,0.023843547903072207
sub-01,sub-01_10_28,Focus,-12.531956448675025,9,0.01164108923174554
sub-01,sub-01_10_29,MW,-12.666106724768408,8,0.057449825550641605
sub-01,sub-01_10_3,Focus,-12.630292909734411,9,0.026973573734063474
sub-01,sub-01_10_30,Focus,-12.660782721239613,9,-0.04289565404903744
sub-01,sub-01_10_31,MW,-12.67402577095311,8,0.08186007213453003
sub-01,sub-01_10_32,Focus,-12.51521062537225,9,-0.07572910758038331
sub-01,sub-01_10_33,MW,-12.531192948365423,8,0.06611058350515867
sub-01,sub-01_10_34,Focus,-12.529062835709544,9,-0.030203007629694353
sub-01,sub-01_10_35,MW,-12.680106143383274,8,-0.009462280098805289
sub-01,sub-01_10_36,Focus,-12.643082334454485,9,-0.03806965841501209
sub-01,sub-01_10_37,MW,-12.55774657255749,8,0.08609277836548751
sub-01,sub-01_10_38,Focus,-12.497920078065963,9,0.01694785823353361
sub-01,sub-01_10_39,MW,-12.475176110038213,8,0.04058955006744288
sub-01,sub-01_10_4,MW,-12.624075610524484,8,-0.014390813738486151
sub-01,sub-01_10_40,Focus,-12.5773304314004,9,-0.023556965822964147
sub-01,sub-01_10_41,MW,-12.584364652649068,8,-0.09027918684915541
sub-01,sub-01_10_42,Focus,-12.615612166432197,9,0.013415657858040603
sub-01,sub-01_10_43,MW,-12.363303411035282,8,0.008809260397233993
sub-01,sub-01_10_44,Focus,-12.534681388752109,9,-0.09689427710674157
sub-01,sub-01_10_45,MW,-12.46418109548242,8,-0.08853215558741613
sub-01,sub-01_10_46,Focus,-12.614934956997752,9,-0.045206164513218745
sub-01,sub-01_10_47,MW,-12.405367169955777,8,0.00756041532089018
sub-01,sub-01_10_48,Focus,-12.610426487815085,9,0.022558088721170214
sub-01,sub-01_10_49,MW,-12.577437369111006,8,-0.051715849498292644
sub-01,sub-01_10_5,Focus,-12.550548186697633,9,-0.04965953690031914
sub-01,sub-01_10_50,Focus,-12.616781452872338,9,0.02853015150972015
sub-01,sub-01_10_51,MW,-12.628164540133206,8,0.015648102863142305
sub-01,sub-01_10_52,Focus,-12.56359432272089,9,-0.005268914060801817
sub-01,sub-01_10_53,MW,-12.6011994263452,8,0.07858275579344842
sub-01,sub-01_10_54,Focus,-12.498305577382968,9,-0.006714247183084332
sub-01,sub-01_10_55,MW,-12.65322983161861,8,0.019013693183840014
sub-01,sub-01_10_56,Focus,-12.663368865384932,9,-0.0701209829726724
sub-01,sub-01_10_57,MW,-12.614669458443245,8,0.020929230310350072
sub-01,sub-01_10_58,Focus,-12.566138318321109,9,-0.04356126827625227
sub-01,sub-01_10_59,MW,-12.458903388454095,8,-0.02273584056672115
sub-01,sub-01_10_6,MW,-12.611067566811396,8,-0.0011071729332324878
sub-01,sub-01_10_60,Focus,-12.600416899670572,9,-0.04383755494573531
sub-01,sub-01_10_61,MW,-12.478474161021936,8,-0.12420455434878357
sub-01,sub-01_10_62,Focus,-12.33841557043053,9,0.17308485197563492
sub-01,sub-01_10_7,Focus,-12.526118439048235,9,-0.008011926326607842
sub-01,sub-01_10_8,MW,-12.640946947324288,8,0.0556381974735781
sub-01,sub-01_10_9,Focus,-12.52051645767097,9,-0.05726740381404233
sub-01,sub-01_11_0,Focus,-12.52372115706753,9,-0.006549137513719501
sub-01,sub-01_11_1,Focus,-12.534241084516527,9,-0.029412450089461695
sub-01,sub-01_11_10,Focus,-12.490265556540463,9,-0.05150471128394317
sub-01,sub-01_11_11,MW,-12.506554438782974,8,0.0742195724961582
