Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
sub-01,sub-01_10_0,Focus,-12.012400235042596,9,0.03039189601861192
sub-01,sub-01_10_1,Focus,-11.987028432676778,9,0.058731888385592894
sub-01,sub-01_10_10,MW,-11.873617207285385,8,-0.018157920189986333
sub-01,sub-01_10_11,Focus,-11.945861270117291,9,-0.08129721998833857
sub-01,sub-01_10_12,MW,-11.754293794004045,8,-0.04949576362730853
sub-01,sub-01_10_13,Focus,-11.952882909924059,9,0.011698989543568955
sub-01,sub-01_10_14,MW,-11.80760867583966,8,-0.0032991625588321234
sub-01,sub-01_10_15,Focus,-11.965985792062662,9,-0.04866118763379009
sub-01,sub-01_10_16,MW,-11.907506283876996,8,0.09745961735651144
sub-01,sub-01_10_17,Focus,-12.04015737487124,9,0.05801217331608978
sub-01,sub-01_10_18,MW,-12.032047032127672,8,-0.047280025466702104
sub-01,sub-01_10_19,Focus,-11.481619736137581,9,0.22057452967515748
sub-01,sub-01_10_2,Focus,-11.954378216132945,9,0.04166029137008259
sub-01,sub-01_10_20,Focus,-12.037323919371827,9,0.02439910053071092
sub-01,sub-01_10_21,MW,-11.961569375335136,8,-0.011042861943341444
sub-01,sub-01_10_22,Focus,-12.000157751428706,9,-0.0011466847561759051
sub-01,sub-01_10_23,MW,-11.98181297096461,8,0.0005782383614691572
sub-01,sub-01_10_24,Focus,-12.09001176127773,9,0.024232222650225586
sub-01,sub-01_10_25,MW,-11.90788407311807,8,-0.19365930762894815
sub-01,sub-01_10_26,Focus,-12.017894267210284,9,5.7987087649684716e-05
sub-01,sub-01_10_27,MW,-11.97449832122675,8,-0.1438521584602377
sub-01,sub-01_10_28,Focus,-11.87695242458513,9,-0.07843739022362435
sub-01,sub-01_10_29,MW,-11.846611165546777,8,0.023321794523841203
sub-01,sub-01_10_3,Focus,-12.051701594345692,9,0.00027960942703579485
sub-01,sub-01_10_30,Focus,-12.091102373426276,9,0.026712354317385705
sub-01,sub-01_10_31,MW,-12.068069422071568,8,0.008256268885503454
sub-01,sub-01_10_32,Focus,-11.872920462786096,9,0.060306452012090596
sub-01,sub-01_10_33,MW,-11.918538930441638,8,0.033919021338037474
sub-01,sub-01_10_34,Focus,-11.902658944516368,9,0.0337736222639739
sub-01,sub-01_10_35,MW,-11.984386745204542,8,-0.06196650719887034
sub-01,sub-01_10_36,Focus,-11.991402537963218,9,-0.047767141608465256
sub-01,sub-01_10_37,MW,-11.993939740028019,8,-0.05237306306338075
