Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
1,1_0,Focus,-12.515257118673404,9,-0.03082165702092422
1,1_1,Focus,-12.54438480868037,9,-0.023937057453375103
1,1_10,Focus,-12.545739039267804,9,-0.02559729824052936
1,1_11,Focus,-12.566390211668311,9,-0.001461530118432913
1,1_12,Focus,-12.624985682585708,9,-0.023684025254108808
1,1_13,Focus,-12.486409720687416,9,-0.015160809952936116
1,1_14,MW,-12.451219983238275,8,0.051912956318009955
1,1_15,Focus,-12.454862887567922,9,-0.03277903816466718
1,1_16,MW,-12.586268989052687,8,-0.13336395095268302
1,1_17,Focus,-12.638960716554903,9,-0.06341950010863052
1,1_18,Focus,-12.588088419572577,9,-0.0013656130699201032
1,1_19,Focus,-12.674478578671627,9,0.008001677650186733
1,1_2,MW,-12.51682317239467,8,0.08889476083555102
1,1_20,Focus,-12.372579467136566,9,-0.1405204303170076
1,1_21,Focus,-12.609906558926122,9,0.048326945571554314
1,1_22,Focus,-12.692413248897056,9,0.07358001944184052
1,1_23,Focus,-12.676183474330948,9,0.02065830406595564
1,1_24,MW,-12.578224298022105,8,-0.0016867644288288896
1,1_25,Focus,-12.511650799491141,9,-0.04670947404529241
1,1_26,Focus,-12.607129759588219,9,0.04842959634457094
1,1_27,MW,-12.584805007415195,8,0.025639620202089104
1,1_28,Focus,-12.468955211925097,9,0.008860595110668931
1,1_29,Focus,-12.498077125929118,9,-0.053079933205475806
1,1_3,Focus,-12.535344280025305,9,-0.04401208184366764
1,1_30,Focus,-12.497519459415194,9,0.088109178337758
1,1_31,Focus,-12.55340638072651,9,0.12171185314577018
1,1_32,Focus,-12.509655078159478,9,-0.04722635754136609
1,1_33,MW,-12.541993386335289,8,0.006320926531724552
1,1_34,Focus,-12.5789937201262,9,-0.12321839949354783
1,1_35,Focus,-12.585072395091865,9,-0.027106706322485376
1,1_36,Focus,-12.530487696470963,9,0.02895975739618927
1,1_37,Focus,-12.634616961820312,9,-0.06572496839077184
1,1_38,Focus,-12.729578505591267,9,0.0324090800127324
1,1_39,Focus,-12.495230911494252,9,-0.040510916412875755
1,1_4,Focus,-12.538831218358474,9,-0.01201559076036376
1,1_5,MW,-12.641596402586782,8,-0.04227271679903068
1,1_6,Focus,-12.363639245535973,9,-0.02756022204174493
