Subject,Epoch,State,Mean_log10_power,N_Windows,Slope_log10_power_per_second
1,1_0,Focus,-13.157890359487507,9,-0.00224830630467446
1,1_1,Focus,-13.143814937790204,9,0.0018048192061294911
1,1_10,Focus,-12.962999454679242,9,-0.01849727413718256
1,1_11,Focus,-13.058014640828615,9,0.0006058619629469878
1,1_12,Focus,-12.893795600337786,9,-0.011273599797036698
1,1_13,Focus,-13.192807071661512,9,-0.05627842529834447
1,1_14,MW,-12.936993601991333,8,-0.041626535460798704
1,1_15,Focus,-12.905477409096147,9,0.007186381594902922
1,1_16,MW,-12.999979219647816,8,-0.014260048262306998
1,1_17,Focus,-13.184668132082576,9,0.013280683041852431
1,1_18,Focus,-13.19945704554808,9,0.007936992606267906
1,1_19,Focus,-13.294269918866284,9,0.0007788722001143961
1,1_2,MW,-13.164873235988384,8,-0.010802637356099898
1,1_20,Focus,-13.338718733693206,9,-0.0054883067040214445
1,1_21,Focus,-13.137116251944589,9,-0.009875667521148237
1,1_22,Focus,-13.235322994656125,9,-0.00921889547450978
1,1_23,Focus,-13.286000924470668,9,-0.007350269628938792
1,1_24,MW,-12.749989411980499,8,0.028138986378129976
1,1_25,Focus,-12.792577594124355,9,-0.012341698000238245
1,1_26,Focus,-13.078299679364463,9,-0.029681316397588607
1,1_27,MW,-12.932531950274623,8,-0.025044914550471076
1,1_28,Focus,-13.260243972504473,9,-0.043005166041130326
1,1_29,Focus,-12.67504858626338,9,-0.03427954540182595
1,1_3,Focus,-12.706117447818851,9,-0.04329999657305799
1,1_30,Focus,-12.693472244860049,9,0.018394147693270007
1,1_31,Focus,-12.640375939623235,9,0.03409895149582659
1,1_32,Focus,-13.005405635878866,9,0.007064664288399582
1,1_33,MW,-12.885271211656324,8,0.053585577924335076
1,1_34,Focus,-13.144647945919601,9,0.008998375342725878
1,1_35,Focus,-12.981508965279023,9,0.0003081156856435168
1,1_36,Focus,-12.869501986423273,9,-0.02195526227689167
1,1_37,Focus,-13.370171075367747,9,-0.03507531956900322
1,1_38,Focus,-13.293782117418138,9,0.00770131862405997
1,1_39,Focus,-13.050370308302348,9,0.012464990770787405
1,1_4,Focus,-12.918558069203746,9,-0.023243300768849312
1,1_5,MW,-13.129861880339172,8,0.03515912455729647
1,1_6,Focus,-12.621836949721978,9,-0.02132642649813706
1,1_7,Focus,-13.033901472860144,9,0.028598635344863278
