Subject,Epoch,State,Epoch_Index,Window_Index,Time_s,Log10_Delta_Power,Log10_Theta_Power,Log10_Alpha_Power,Log10_Beta_Power,Log10_Gamma_Power
13,13_19,Focus,19,8,4.5,-11.624538165077347,-12.174795592471677,-11.172565567265483,-11.805682362480411,-13.02098412659284
13,13_20,Focus,20,0,0.5,-11.527602482952508,-11.968361322554111,-11.21869207814157,-11.995342428726353,-13.128668838521305
13,13_20,Focus,20,1,1.0,-11.492682844495253,-11.960680763411277,-11.301763191431615,-12.308558157999496,-13.00983443928455
13,13_20,Focus,20,2,1.5,-11.469216252080248,-12.03951844248582,-11.09950441875155,-12.329553026952892,-13.092167577397058
13,13_20,Focus,20,3,2.0,-11.549230160558869,-11.917197629516107,-11.291578532010957,-12.110818500715931,-13.03032417411725
13,13_20,Focus,20,4,2.5,-11.261019896426827,-11.675017840391604,-11.089115983260518,-11.872651778254221,-13.118284442406217
13,13_20,Focus,20,5,3.0,-11.233815861819313,-11.913742335969708,-10.876606981888576,-12.156595258921266,-13.044061003573365
13,13_20,Focus,20,6,3.5,-11.493471452772864,-11.939052916438794,-11.209347598092132,-12.348838013631047,-12.991914100346401
13,13_20,Focus,20,7,4.0,-11.576022622137263,-12.166531863241987,-11.388559609133447,-12.288488404690534,-13.068115381592145
13,13_20,Focus,20,8,4.5,-11.532955411712155,-12.061097494080641,-11.098253936804955,-12.316599239956613,-13.115373037864957
13,13_21,Focus,21,0,0.5,-11.50432508252365,-11.58932737918117,-11.164192246500715,-12.187658426845607,-13.26400543611863
13,13_21,Focus,21,1,1.0,-11.761322892172215,-12.14346764891714,-11.180162822213974,-12.3537902496349,-13.144566078128191
13,13_21,Focus,21,2,1.5,-11.799262165088358,-12.227026316895572,-11.281238944760702,-12.263648192339835,-13.091960643112548
13,13_21,Focus,21,3,2.0,-11.554233552847428,-11.631301689743514,-11.062889218235494,-12.11611973487841,-13.178453377234055
13,13_21,Focus,21,4,2.5,-11.481389751283068,-11.936771177251039,-11.12261538996133,-12.136017041628364,-13.174681308073543
13,13_21,Focus,21,5,3.0,-11.635146072492294,-11.793938105594002,-11.164496179699082,-12.318287359687542,-13.047977018121586
13,13_21,Focus,21,6,3.5,-11.733006247437782,-11.826395662420065,-11.640450586149747,-12.145720075272132,-13.14530042595706
13,13_21,Focus,21,7,4.0,-11.363731400835672,-12.081021489591805,-11.440869707622172,-12.168295627615045,-13.203245148860189
13,13_21,Focus,21,8,4.5,-11.53377137033492,-11.756073647528552,-11.523758518481953,-12.347328530076922,-13.202188178463292
13,13_22,MW,22,0,0.5,-11.359285060596164,-11.986828141448695,-11.950511884453158,-12.5696418944248,-13.213797927743105
13,13_22,MW,22,1,1.0,-11.172946356506246,-12.079878085080042,-11.677685216779219,-12.552410557908619,-13.054344336132266
13,13_22,MW,22,2,1.5,-11.467647666860096,-11.977547193990604,-12.064057024191936,-12.732821180709848,-13.242843510293053
13,13_22,MW,22,3,2.0,-11.517244525161866,-12.133281241040402,-11.541881488141055,-12.615086125261424,-13.173418274623291
13,13_22,MW,22,4,2.5,-11.398362489596163,-12.052098146266168,-11.685076982524592,-12.395257736512166,-13.215980452220027
13,13_22,MW,22,5,3.0,-11.695369829868666,-11.993695113114569,-12.045764971346987,-12.435521306455682,-13.210728770017665
13,13_22,MW,22,6,3.5,-11.668050704970396,-11.704138539636414,-12.039247302996536,-12.501597839725227,-13.16663543791665
13,13_22,MW,22,7,4.0,-11.546106129932983,-11.896809999052898,-12.16181745600767,-12.448223970641932,-13.238041521213738
13,13_23,Focus,23,0,0.5,-11.401196765808379,-11.72787057183224,-11.254832079288377,-12.356608595536105,-13.212762627715037
13,13_23,Focus,23,1,1.0,-11.503811234852495,-11.89345402183522,-11.02006776779383,-12.270530425818185,-13.204924433982775
13,13_23,Focus,23,2,1.5,-11.70212769434585,-12.23558935547761,-10.87960675610955,-12.31711252328853,-13.2475254102788
13,13_23,Focus,23,3,2.0,-11.391831879123792,-11.791131256997541,-11.117132769605432,-11.940770360678068,-13.168379705981108
13,13_23,Focus,23,4,2.5,-11.404245593507468,-11.87085589892051,-10.995342522466816,-12.204820435038226,-13.162335075169548
13,13_23,Focus,23,5,3.0,-11.483238037423682,-12.081059960838521,-10.811374978773205,-12.117539764304432,-13.112530140813552
13,13_23,Focus,23,6,3.5,-11.586184750087227,-12.068491541817126,-11.121161677565683,-12.23801548342202,-13.102855724279294
13,13_23,Focus,23,7,4.0,-11.146006667071509,-12.250033378503183,-11.237159190629189,-12.201233224375432,-13.042833100857493
13,13_23,Focus,23,8,4.5,-11.522671198752375,-12.162330702888099,-11.348472561083915,-12.078567821691655,-13.104892970274928
13,13_24,Focus,24,0,0.5,-11.322902685543909,-11.904031785263792,-11.569087085617076,-12.36969668206216,-13.074181015150389
13,13_24,Focus,24,1,1.0,-11.643713138550925,-12.157052468675786,-11.51225221949951,-12.348358760729267,-13.239036561258494
13,13_24,Focus,24,2,1.5,-11.329834008288621,-11.924739317370745,-11.314708040318214,-12.122576118671072,-13.124026313857343
13,13_24,Focus,24,3,2.0,-11.408185112815488,-12.281526960472009,-11.41555088195467,-12.328225974927284,-13.077111620470466
13,13_24,Focus,24,4,2.5,-11.502134621536706,-11.977641783870418,-11.187281161004327,-12.439137131392092,-13.100171305531676
13,13_24,Focus,24,5,3.0,-11.22355763391026,-11.907775326337003,-11.079657562723781,-12.091413538246293,-13.035023828636202
13,13_24,Focus,24,6,3.5,-11.333567442886752,-12.030739577589966,-11.395515674714472,-12.369471882311847,-13.097664632628243
13,13_24,Focus,24,7,4.0,-11.347510858637923,-11.839665297764277,-11.177458726548306,-12.118176900735648,-13.10265159113817
13,13_24,Focus,24,8,4.5,-11.333120149602102,-12.129760220101613,-11.07131185482622,-12.0477457262868,-13.072973400161302
13,13_25,MW,25,0,0.5,-11.608099283977287,-12.108410618786301,-12.374550539566613,-12.658952762140157,-13.101027256856112
13,13_25,MW,25,1,1.0,-11.416052636675072,-12.191530275489328,-11.546871164967367,-12.07119154033874,-13.087971201132408
13,13_25,MW,25,2,1.5,-11.300197082709653,-12.159063319244712,-11.43659115216246,-12.083930329445227,-13.038458762412146
13,13_25,MW,25,3,2.0,-11.30657393295222,-11.999852420253763,-11.819056254146242,-12.112522344535176,-13.054951119378172
13,13_25,MW,25,4,2.5,-11.405283578302914,-11.636272385909539,-11.936438019189787,-12.49671265239968,-13.195203138920803
13,13_25,MW,25,5,3.0,-11.222832365958325,-12.042935592699344,-12.089267177817074,-12.397356152986164,-13.067980452700578
13,13_25,MW,25,6,3.5,-11.82041145976681,-12.009295768053594,-11.850449157257234,-12.438754291728433,-13.152671813751569
13,13_25,MW,25,7,4.0,-11.720455796463948,-12.062410644387613,-11.959055528196819,-12.684068670042173,-13.186021392559244
13,13_26,MW,26,0,0.5,-11.497704431320876,-11.978525857572592,-11.527158133418435,-12.339178263797196,-12.80509975458511
13,13_26,MW,26,1,1.0,-11.22955664385506,-12.179718635176677,-11.676441961079613,-12.299406373067495,-12.818878555431953
13,13_26,MW,26,2,1.5,-11.605672934922097,-12.227592893308353,-11.667330247041594,-12.555960238385303,-12.63860290535786
13,13_26,MW,26,3,2.0,-11.621644616898426,-12.009802947647344,-11.865917776116925,-12.486418823025806,-12.601770624272884
13,13_26,MW,26,4,2.5,-11.272784282025231,-12.020282264687276,-11.96091964105424,-12.47833293111488,-12.726544940983468
13,13_26,MW,26,5,3.0,-11.205010862951951,-12.064910905199394,-11.795468652323208,-12.416010692266136,-12.690216473436882
13,13_26,MW,26,6,3.5,-11.414707564647749,-12.173310741819108,-12.017493740385406,-12.593482961568776,-12.697652955657096
13,13_26,MW,26,7,4.0,-11.364085478163995,-12.10370290146753,-12.058864188457179,-12.426295089748855,-12.644068023079463
13,13_27,MW,27,0,0.5,-11.562981448521393,-11.921027579145273,-10.924664209064966,-11.969912805986327,-12.60069444639577
13,13_27,MW,27,1,1.0,-11.477906095936488,-12.232295079172706,-11.41598952002968,-12.239568699367796,-12.586429378768923
13,13_27,MW,27,2,1.5,-11.389698300451482,-11.977713913594378,-11.110319589817108,-12.025266334679959,-12.501079826467967
13,13_27,MW,27,3,2.0,-11.317988999565824,-12.008200336779492,-11.122387342876351,-12.141997903208164,-12.53030763026716
13,13_27,MW,27,4,2.5,-11.398685870268647,-12.095367790699479,-11.070088451180304,-11.942517856530959,-12.52697185466902
13,13_27,MW,27,5,3.0,-11.317652003175793,-12.158555635957088,-11.447541455060833,-12.179571722947736,-12.612965566645727
13,13_27,MW,27,6,3.5,-11.554943304904572,-12.0210996565201,-11.055767915255311,-12.063444471176389,-12.648664392155847
13,13_27,MW,27,7,4.0,-11.500394173443931,-11.925947481309871,-11.427810804465805,-12.154189274189898,-12.678086021084843
13,13_28,Focus,28,0,0.5,-11.307293706919403,-12.201732617735416,-11.136104342914201,-11.902846653952825,-12.643117460165652
13,13_28,Focus,28,1,1.0,-10.918270397054432,-11.728864593500585,-10.994870591629784,-11.887407541527521,-12.75270877329217
13,13_28,Focus,28,2,1.5,-11.452094494273704,-12.03488013920047,-11.248146657807855,-12.027172470141005,-12.781741229010876
13,13_28,Focus,28,3,2.0,-11.611063306725828,-11.967561831941328,-11.215708419170257,-12.074698070496721,-12.762665056571565
13,13_28,Focus,28,4,2.5,-11.522501831060417,-11.81191363603453,-11.00875550440935,-12.0204274894516,-12.78607394512881
13,13_28,Focus,28,5,3.0,-11.465481435004733,-11.664281694884163,-10.753709862631055,-11.997706908633058,-12.747090984986043
13,13_28,Focus,28,6,3.5,-11.641571148083875,-11.818164687051706,-11.419375827762327,-11.993938969696574,-12.791079832645462
13,13_28,Focus,28,7,4.0,-11.459582006267082,-12.157735392890691,-11.054623199525876,-11.869538298329802,-12.816062535106228
13,13_28,Focus,28,8,4.5,-11.502010596222503,-12.260159802388774,-11.725674773568931,-12.256933487378431,-12.694751816314026
13,13_29,Focus,29,0,0.5,-11.390169429805036,-11.795426636238863,-10.65687867057448,-11.692785541959855,-12.576645041592077
13,13_29,Focus,29,1,1.0,-11.221109183082966,-11.891439449846251,-10.977981943451645,-12.112537950800336,-12.667789844342103
13,13_29,Focus,29,2,1.5,-11.208806616631868,-11.692696740488676,-10.990708075087724,-11.89385906024789,-12.670588203841122
13,13_29,Focus,29,3,2.0,-11.790020214220265,-11.903140069030322,-10.890398252511488,-11.922899053459442,-12.718541980596914
13,13_29,Focus,29,4,2.5,-11.265199773697509,-11.58654986681703,-10.893994256733597,-12.092927709050809,-12.699040479673684
13,13_29,Focus,29,5,3.0,-11.295258010494042,-11.868787405435391,-10.799042654364875,-12.037389035627404,-12.514543019358385
13,13_29,Focus,29,6,3.5,-11.158510947248146,-12.064651706391913,-11.135150341388233,-11.882826012725134,-12.516005547101734
13,13_29,Focus,29,7,4.0,-11.326031163981982,-11.696105371900915,-11.03753295963558,-12.106069018116129,-12.274238675041358
13,13_29,Focus,29,8,4.5,-11.487406998372819,-12.006830368610666,-11.00844108354937,-12.075564648942088,-12.179413251710127
13,13_30,Focus,30,0,0.5,-11.479742013341538,-12.20750396885866,-11.329900893376012,-12.391158642285177,-12.623077382086686
13,13_30,Focus,30,1,1.0,-11.019578207611696,-11.849474784896918,-11.861644893062937,-12.199424272879748,-12.694274999243259
13,13_30,Focus,30,2,1.5,-11.283372113765106,-11.967991561403576,-11.473338693280201,-12.23960898355705,-12.774826466173597
13,13_30,Focus,30,3,2.0,-11.153312532466094,-11.934389077653107,-11.397335052760187,-12.352459846180825,-12.58009636447725
13,13_30,Focus,30,4,2.5,-11.456376066492062,-12.077316047043695,-11.469502891834697,-12.408131125116693,-12.571858958093909
13,13_30,Focus,30,5,3.0,-11.364355070696382,-12.027268711313642,-11.603944671365113,-12.389642139938397,-12.662589787540764
13,13_30,Focus,30,6,3.5,-11.515837415773278,-12.134315024360975,-11.523160967998347,-12.25461107007625,-12.72371844994901
13,13_30,Focus,30,7,4.0,-11.8849433389689,-12.356115100391989,-11.316714301632574,-12.297021198412756,-12.60367699172764
13,13_30,Focus,30,8,4.5,-11.46195885821887,-11.88884923020506,-11.291303205873046,-12.267004550582424,-12.565219185943386
13,13_31,MW,31,0,0.5,-11.320313765841757,-12.226269404182743,-11.771195789935572,-12.360341083743673,-12.757206712216492
13,13_31,MW,31,1,1.0,-11.422626983092366,-12.229570918129403,-11.487167911216497,-12.420535188150597,-12.849001693215289
13,13_31,MW,31,2,1.5,-11.396095553189127,-11.996906587301439,-11.61114960722122,-12.374476857909928,-12.864557477687018
13,13_31,MW,31,3,2.0,-11.291985118501772,-11.716439382913752,-11.635039768924067,-12.354390868387846,-12.88157672962931
13,13_31,MW,31,4,2.5,-11.54554253415072,-11.893458659884072,-11.711942931041786,-12.324133191289278,-12.866081816442898
13,13_31,MW,31,5,3.0,-11.368285540984969,-12.013963010743286,-11.74557366984809,-12.40699713521604,-12.839878486134042
13,13_31,MW,31,6,3.5,-11.490257326124347,-11.986315813488266,-11.441277914955513,-12.469615309506052,-12.780453806555691
13,13_31,MW,31,7,4.0,-11.324864203963687,-12.05027481181198,-11.537197941044054,-12.464133545310691,-12.811026560079672
13,13_32,MW,32,0,0.5,-11.396440626763086,-11.90600095234714,-11.103371284456957,-11.944944106159076,-12.646189427459042
13,13_32,MW,32,1,1.0,-11.66986952021869,-11.97528161165295,-11.082664516675248,-12.089558279615629,-12.708244275320522
13,13_32,MW,32,2,1.5,-11.588195880786763,-12.046830332584726,-10.973783919466754,-12.318143474560879,-12.75517833040758
13,13_32,MW,32,3,2.0,-11.590378809239718,-12.124342662022526,-11.319436674033438,-12.269190078138747,-12.654825265296747
13,13_32,MW,32,4,2.5,-11.669709869218746,-12.16695605043611,-11.377602560520716,-12.2251307113556,-12.687577076770928
13,13_32,MW,32,5,3.0,-11.714550596280757,-12.11612038271748,-11.089564455534958,-11.908305467000554,-12.819204839282051
13,13_32,MW,32,6,3.5,-11.311331654298252,-12.016624212647985,-11.438264558891628,-12.320861645924918,-12.851125345940131
13,13_32,MW,32,7,4.0,-11.39063197811184,-12.29690591008448,-11.417140458193687,-12.403085279571052,-12.751062199395097
13,13_33,Focus,33,0,0.5,-11.278605545584195,-12.013970704864636,-11.5614158562028,-12.302917036523816,-12.658143319934283
13,13_33,Focus,33,1,1.0,-11.342780802872342,-12.061089404471137,-11.817196392144508,-12.481367930140697,-12.65948067244958
13,13_33,Focus,33,2,1.5,-11.495141613818179,-11.981815835295503,-11.948328358742357,-12.384085295391612,-12.620742449248407
13,13_33,Focus,33,3,2.0,-11.426465984183245,-12.295024393899803,-11.732101887875377,-12.346945298812214,-12.567274824613268
13,13_33,Focus,33,4,2.5,-11.218418486566373,-12.198341116517385,-11.690901257182121,-12.441629251833099,-12.636772779736164
13,13_33,Focus,33,5,3.0,-11.594917869186986,-12.137518061556792,-11.915662965074583,-12.246699504076535,-12.499697525377274
13,13_33,Focus,33,6,3.5,-11.625748056648579,-12.170693124580573,-11.348624024684097,-12.204521422858484,-12.816361707958485
13,13_33,Focus,33,7,4.0,-11.581077188008482,-11.943439136343036,-10.925398585491557,-11.79110646540833,-12.704335213669783
13,13_33,Focus,33,8,4.5,-11.520064270058421,-12.058651731449928,-11.319639542306966,-12.18723338720854,-12.736452693130033
13,13_34,Focus,34,0,0.5,-11.645099704998787,-12.05413671819433,-11.216662959586042,-11.993166859350847,-12.617609261815385
13,13_34,Focus,34,1,1.0,-11.486356740896495,-12.077331797810102,-11.11782686486779,-11.863715898307166,-12.664093399396593
13,13_34,Focus,34,2,1.5,-11.44704490998348,-12.165385706030204,-11.55904408459629,-12.24212474096976,-12.372909434588486
13,13_34,Focus,34,3,2.0,-11.6501366391495,-12.10683211089036,-10.940956102644119,-11.96300192346093,-12.517008240118043
13,13_34,Focus,34,4,2.5,-11.623112683073083,-12.169545860025474,-11.508060305242516,-12.075489280549306,-12.445895634962305
13,13_34,Focus,34,5,3.0,-11.614619170244326,-12.141278627808854,-11.387032355661125,-12.088182306133763,-12.593127201765054
13,13_34,Focus,34,6,3.5,-11.570001270799184,-11.956150209322661,-11.361292043898123,-12.325806073107966,-12.478173869149934
13,13_34,Focus,34,7,4.0,-11.351632317157222,-11.974459692574378,-11.710792894935514,-12.277870201105014,-12.538921524351299
13,13_34,Focus,34,8,4.5,-11.517470787246424,-12.043426251611962,-11.869262969692112,-12.308082919644054,-12.53863909446851
13,13_35,Focus,35,0,0.5,-11.4758640077631,-12.066718121288568,-12.26547950249158,-12.382616517471023,-12.670800158754437
13,13_35,Focus,35,1,1.0,-11.435621629443052,-12.190382329730317,-12.041941530136894,-12.430451303931996,-12.548095134501544
13,13_35,Focus,35,2,1.5,-11.449637337323283,-12.051277471104765,-12.055358719274693,-12.497125696255111,-12.572660756082803
13,13_35,Focus,35,3,2.0,-11.303165517298263,-12.074450753415917,-11.816993316417022,-12.402466256316576,-12.54560478331719
13,13_35,Focus,35,4,2.5,-11.659169965280482,-12.15669458073368,-12.226248285694417,-12.450025068996766,-12.562758159031008
13,13_35,Focus,35,5,3.0,-11.506221974392645,-11.98743560104348,-12.259440486623845,-12.516274512868032,-12.647421914188463
13,13_35,Focus,35,6,3.5,-11.442576907404895,-12.16676066282316,-12.24319262427748,-12.397246161853813,-12.630809674825308
13,13_35,Focus,35,7,4.0,-11.392795471683533,-12.069090203817904,-11.308670665165353,-12.130628526006088,-12.538692414608324
13,13_35,Focus,35,8,4.5,-11.24712377619977,-11.904778576110456,-11.157241017314224,-12.139495040192518,-12.600333048987105
13,13_36,MW,36,0,0.5,-11.758341162828145,-12.141694258114663,-12.070281686248103,-12.495702333303077,-12.818221990715584
13,13_36,MW,36,1,1.0,-11.26156485431388,-12.304108910671522,-11.635080603528696,-12.50788258976743,-12.86054840945928
13,13_36,MW,36,2,1.5,-11.46534565951733,-12.265602659121848,-12.008430066852316,-12.461187327253898,-12.95764901367194
13,13_36,MW,36,3,2.0,-11.43876985373883,-12.086950541575664,-11.755317159725202,-12.535661764474492,-12.91024022332841
13,13_36,MW,36,4,2.5,-11.673911627283234,-12.254568185804288,-11.578639834059084,-12.394116188998849,-12.959090289285658
13,13_36,MW,36,5,3.0,-11.520370501587,-12.408000615890888,-12.09748655558284,-12.50452571599079,-12.905629353853735
13,13_36,MW,36,6,3.5,-11.444113834150555,-12.22587867805739,-11.95845928640105,-12.445695336203517,-12.994293628046545
13,13_36,MW,36,7,4.0,-11.437729256549185,-12.044212803840992,-11.752912740013926,-12.414725275534515,-12.85366171061071
13,13_37,Focus,37,0,0.5,-11.365020432427315,-12.145041752664884,-11.201111865743126,-12.116381273689314,-12.773843157246818
13,13_37,Focus,37,1,1.0,-11.608592155621785,-12.147056197571063,-10.881479255103255,-11.857291807129787,-12.766804073145847
13,13_37,Focus,37,2,1.5,-11.511779437471809,-12.074936271345765,-11.199993706933718,-12.130085939504623,-12.705684755301407
13,13_37,Focus,37,3,2.0,-11.316351011795666,-12.131168077082414,-11.0242871180046,-12.118576403804203,-12.778016611601124
13,13_37,Focus,37,4,2.5,-11.26079624074236,-12.032945874923994,-11.12514541237534,-12.311539609859636,-12.816380987092481
13,13_37,Focus,37,5,3.0,-11.600273662019134,-12.202190350510449,-11.206189982878987,-11.874115483526085,-12.644168128613003
13,13_37,Focus,37,6,3.5,-11.09980100491414,-12.227083832846164,-11.132206030421887,-12.017862822828768,-12.70967729848739
13,13_37,Focus,37,7,4.0,-11.193385739643738,-12.204563688160807,-11.05311728651359,-12.108511374430755,-12.708960163524335
13,13_37,Focus,37,8,4.5,-10.328790367574214,-11.808488103367756,-11.227131598892669,-12.317960266545612,-12.712851882112734
13,13_38,Focus,38,0,0.5,-11.548017087943633,-12.035387733437544,-11.660730310295108,-11.807336591146086,-12.614111118226681
13,13_38,Focus,38,1,1.0,-11.576921713790526,-12.082166979124274,-10.85994048603368,-11.810029153307909,-12.647257183725737
13,13_38,Focus,38,2,1.5,-11.393442404883777,-11.974566132001526,-11.252199311416383,-12.187897961738344,-12.680926509938788
13,13_38,Focus,38,3,2.0,-11.82403265644596,-11.91764159456703,-11.107801264775482,-12.07558093905146,-12.623464151033263
13,13_38,Focus,38,4,2.5,-11.713285791377395,-12.119462949768332,-11.355193470953617,-12.175783228103285,-12.6603910787028
13,13_38,Focus,38,5,3.0,-11.24184140304001,-12.01208872831262,-11.149616248589233,-12.136445153733368,-12.635959624807873
13,13_38,Focus,38,6,3.5,-11.632859606139473,-11.811631826763959,-11.102717862946424,-12.027150131883046,-12.651896320749666
13,13_38,Focus,38,7,4.0,-11.430919580152617,-12.073599609997276,-11.08551868995622,-12.059335916372117,-12.719812053369463
13,13_38,Focus,38,8,4.5,-11.526931128112736,-11.560326972633412,-11.085627669642859,-11.964466055412933,-12.495978876043829
13,13_39,MW,39,0,0.5,-11.39931929666181,-12.091928030113689,-11.18613910771187,-12.370723027531438,-12.740745312289484
13,13_39,MW,39,1,1.0,-11.384594691911174,-12.351847133303872,-11.253188722050826,-12.358831263106822,-12.693826773775058
13,13_39,MW,39,2,1.5,-11.706199964096227,-12.399510297875713,-11.81091814387628,-12.556502616091914,-12.73493709139696
13,13_39,MW,39,3,2.0,-11.582630619042355,-12.382638321984533,-11.123921471310956,-12.029947011867822,-12.760452270827454
13,13_39,MW,39,4,2.5,-11.43397980024906,-12.020329483556102,-11.00983049903783,-12.214244603910718,-12.926470938037584
13,13_39,MW,39,5,3.0,-11.638653128196188,-11.90853605538679,-10.990028195251142,-12.281551809984014,-12.750201742925343
13,13_39,MW,39,6,3.5,-11.7999332261546,-12.163397634138057,-11.31890356008412,-12.144089361226836,-12.720188671477052
13,13_39,MW,39,7,4.0,-11.221190742685028,-11.830339088206689,-10.901910913293854,-12.091679955476668,-12.675887123793704
14,14_0,Focus,0,0,0.5,-10.695409626036913,-11.662874921550525,-11.075804380292126,-11.836904203295525,-12.016287381335413
14,14_0,Focus,0,1,1.0,-10.622862003459664,-11.701362184944113,-11.321553241361688,-11.857808515515968,-12.207215780530417
14,14_0,Focus,0,2,1.5,-10.712234960180298,-11.771123247494936,-10.98818460276332,-11.980567918068795,-12.435916448096187
14,14_0,Focus,0,3,2.0,-10.632413210179966,-11.487641154084036,-10.797142986247154,-11.982744095956317,-12.579374099494759
14,14_0,Focus,0,4,2.5,-11.097815368597324,-11.739585933230845,-11.004821464988833,-12.116301609402761,-12.640947960004349
14,14_0,Focus,0,5,3.0,-11.146819431473455,-11.856124495687546,-10.962952849597285,-12.059532538229265,-12.462785507484345
14,14_0,Focus,0,6,3.5,-10.925597789824591,-11.67635007984449,-10.893142980097561,-12.101145600718958,-12.300382890294395
14,14_0,Focus,0,7,4.0,-11.085232662831016,-11.892202555789067,-10.852972769845342,-11.797922451954294,-11.848361744377238
14,14_0,Focus,0,8,4.5,-10.846523768021813,-11.786937313144827,-11.15707798549077,-11.79618343467074,-11.735791511774393
14,14_1,Focus,1,0,0.5,-11.236640041645455,-11.735771859481096,-11.205855098853293,-11.967232095324338,-12.363687846989206
14,14_1,Focus,1,1,1.0,-11.138083293658733,-11.532365252599766,-11.052656873549568,-11.888600604128142,-12.279421428814493
14,14_1,Focus,1,2,1.5,-11.07032379394094,-11.54730283629691,-10.538749913242452,-11.948593911223945,-12.268172569499306
14,14_1,Focus,1,3,2.0,-11.122906488851207,-11.4648479721153,-10.863349903429361,-11.884838028372256,-12.377590271690657
14,14_1,Focus,1,4,2.5,-11.014446277208705,-11.912804343393612,-11.074366498862464,-12.125051882463499,-12.3158565601474
14,14_1,Focus,1,5,3.0,-11.242574396021183,-11.914954589974148,-10.696718974125675,-12.074774785976857,-12.355347158819766
14,14_1,Focus,1,6,3.5,-11.371126960472353,-11.867391697450982,-10.739602386981833,-11.957698400306203,-12.31957329944337
14,14_1,Focus,1,7,4.0,-11.052640900105589,-11.885179519211963,-10.881186504606779,-11.978848336975753,-12.258538873490515
14,14_1,Focus,1,8,4.5,-11.530132083188645,-11.670870334680984,-10.788598859848323,-11.853509745483121,-12.204007640684015
14,14_2,Focus,2,0,0.5,-11.212688910506818,-11.667281189142866,-10.928768980689416,-12.002981706337849,-12.213130136952671
14,14_2,Focus,2,1,1.0,-10.940700404475246,-11.742808954239095,-11.161308634042204,-11.96051079189013,-12.094474815417684
14,14_2,Focus,2,2,1.5,-11.073035800061506,-11.49678800952038,-10.832837769267904,-11.7914102225195,-12.147911422077344
14,14_2,Focus,2,3,2.0,-11.46958260094967,-11.880244396686336,-11.302355104209342,-12.067380711698421,-12.266571023729151
14,14_2,Focus,2,4,2.5,-11.272646179634139,-11.772727873486703,-11.083169906281787,-11.918052198747745,-12.166297727878243
14,14_2,Focus,2,5,3.0,-10.934683667569537,-11.684569779984434,-10.965184742977858,-11.986457887219869,-12.264371088668112
14,14_2,Focus,2,6,3.5,-11.260008447496759,-11.732732784945183,-11.021314308640969,-11.96341649073669,-11.996135308390977
14,14_2,Focus,2,7,4.0,-10.847020143847036,-11.743148090140961,-10.850578632308075,-11.853909744909732,-12.228895597603547
14,14_2,Focus,2,8,4.5,-10.794281028437013,-11.567194592493095,-10.697186267896926,-11.910950916371501,-12.222494923530203
14,14_3,MW,3,0,0.5,-11.225424957453944,-11.70799356707767,-10.845261020488257,-11.952090379406519,-12.4077976939715
14,14_3,MW,3,1,1.0,-10.83518387600584,-11.752242474344092,-10.921246920639343,-11.910942156498773,-12.14127345351436
14,14_3,MW,3,2,1.5,-10.959589364640333,-11.79808713145001,-11.14159864423786,-11.895372265698974,-11.986657587930399
14,14_3,MW,3,3,2.0,-11.156583548794426,-11.977952701415994,-11.102451453442997,-12.011805916250692,-12.09837375574177
14,14_3,MW,3,4,2.5,-11.184669037026033,-11.86825489135264,-11.034245913842652,-11.885658225250147,-11.974067756227834
14,14_3,MW,3,5,3.0,-10.981301005122958,-11.924721110224848,-11.067855087195664,-11.687766821078121,-12.061518530684308
14,14_3,MW,3,6,3.5,-11.046013274734076,-11.743092738996024,-10.587992369589967,-11.8503906832779,-11.95556053337321
14,14_3,MW,3,7,4.0,-11.137898755776762,-11.702585485118123,-10.667238242195074,-11.772113997399995,-11.994617245986943
14,14_4,Focus,4,0,0.5,-10.98498671804929,-11.504886145210452,-11.011215663387244,-11.856602897683569,-12.264507670643715
14,14_4,Focus,4,1,1.0,-11.02113210592869,-11.628717552120982,-10.769727676237236,-11.933233210521811,-12.229072656260536
14,14_4,Focus,4,2,1.5,-11.032795232078954,-11.721962371699762,-10.920828012345346,-11.883770539590135,-12.031905300027496
14,14_4,Focus,4,3,2.0,-11.034209116928022,-11.514770939762625,-11.177294222529001,-11.847988154503735,-12.057126372514716
14,14_4,Focus,4,4,2.5,-10.964081071742278,-11.731014932667144,-10.756443666810103,-11.865274148179177,-12.12544768443072
14,14_4,Focus,4,5,3.0,-11.311932694987126,-11.7488250487524,-11.058250416463036,-11.91653668261509,-12.080203935413111
14,14_4,Focus,4,6,3.5,-11.44751007229018,-11.782181342752377,-11.403278673584579,-11.916721736673308,-11.940600275041275
14,14_4,Focus,4,7,4.0,-11.251417805357475,-11.838591230584058,-11.28701256813486,-11.849218143272804,-12.165616224816343
14,14_4,Focus,4,8,4.5,-10.832278118013658,-11.693486472822475,-10.808454769532803,-11.77456876057763,-11.964387600399293
14,14_5,MW,5,0,0.5,-11.273769465243817,-11.825377089431646,-10.950329546305536,-11.927299756604741,-12.122983598396585
14,14_5,MW,5,1,1.0,-11.180006553446882,-11.720924301953177,-10.9227523605141,-12.027011745323268,-12.102335748988903
14,14_5,MW,5,2,1.5,-11.025733088979747,-11.794147338201704,-11.412505356200134,-11.985124039321757,-11.99209217742791
14,14_5,MW,5,3,2.0,-11.296021275835583,-11.81213498725651,-10.928159902029313,-12.006499265548145,-12.006934824710214
14,14_5,MW,5,4,2.5,-11.223091345445019,-12.088993073267686,-11.196020165695199,-11.963651945505068,-12.116283629047468
