Feature,Importance
Pz_Beta_Abs,0.0027130210802410754
F3_Beta_Abs,0.0027049425630122637
F8_Beta_Abs,0.0027039844092693285
F7_Theta_Mean,0.0026971365886314766
F8_Theta_Var,0.002690519967588528
P4_Beta_Rel,0.0026901926221734825
C3_Delta_Abs,0.0026898282809105166
F3_Gamma_Rel,0.0026863759653311917
P3_Gamma_Abs,0.0026829428605442476
Fp1_Beta_Abs,0.0026812615966811133
Cz_Alpha_Mean,0.002679508586347369
Pz_Alpha_Rel,0.0026777885378106527
T5_Alpha_Mean,0.0026754659436922738
F4_Alpha_Rel,0.0026733044160031434
T4_Theta_Mean,0.0026723367425957323
T3_Envelope_Sync,0.002669516454193187
C4_Alpha_Abs,0.002669511258987803
T3_Delta_Abs,0.002664295996302023
Fz_Beta_Abs,0.0026603758650339242
F3_Gamma_Abs,0.0026598697306194773
C4_Delta_Rel,0.0026595659391228156
Fz_Theta_Mean,0.002659459100400234
Pz_Gamma_Rel,0.0026517390423282557
P4_Alpha_Abs,0.002644326513102676
P4_Alpha_Rel,0.002635878998671183
Pz_Gamma_Abs,0.0026318293175179625
P4_Delta_Abs,0.0026281228823649173
T3_Alpha_Mean,0.0026274816425359967
T6_Delta_Rel,0.00262367918708529
F4_Beta_Abs,0.0026224316777294972
F8_Delta_Abs,0.0026165660037656747
T3_Theta_Mean,0.0026128277234980964
C4_Envelope_Sync,0.0026112636871490355
F4_Theta_Abs,0.0026096599968250755
Pz_Alpha_Mean,0.0026050330387475803
T4_Alpha_Mean,0.0026024419342651796
F8_Alpha_Rel,0.0025995399346284156
F3_Alpha_Mean,0.002588644811059444
T3_Theta_CV,0.0025878075409703693
Fp2_Theta_Abs,0.0025866690545815235
P3_Alpha_Rel,0.002580773644829563
T4_Theta_Abs,0.0025806480999921635
F7_Envelope_Sync,0.0025777623324625878
C4_Theta_Abs,0.0025669408854161256
T5_Theta_Mean,0.002565714181183053
O1_Delta_Abs,0.002565227975061325
P4_Gamma_Abs,0.0025622178559282917
O1_Beta_Abs,0.002554620695290551
P3_Theta_Abs,0.0025535175622174245
C3_Alpha_Abs,0.0025438129589223264
Pz_Delta_Abs,0.0025342278852078935
P4_Envelope_Sync,0.002532206130767205
F7_Beta_Rel,0.0025314628517829354
F3_Theta_Var,0.0025236252549580853
C4_Alpha_Var,0.0025214031429648754
T5_Theta_Abs,0.0025213823001299933
T6_Theta_Mean,0.0025204992762271365
T5_Delta_Abs,0.002520352794888346
T6_Delta_Abs,0.0025200202605057376
F3_Theta_CV,0.002517836159969101
O2_Beta_Rel,0.0025171710124093313
F4_Envelope_Sync,0.0025168954876835193
T6_Envelope_Sync,0.0025161520854035005
T3_Alpha_Abs,0.002512261012231135
P3_Alpha_Mean,0.0025118274048206066
T6_Alpha_CV,0.0025058541699432683
P4_Theta_Abs,0.002492965408287373
F7_Theta_Var,0.002492899288140286
Fp1_Theta_Var,0.002491667956483046
Fp1_Envelope_Sync,0.0024915049735240776
F7_Alpha_Rel,0.002482171048978647
T6_Theta_Var,0.002473397615653498
T3_Theta_Abs,0.002472421202213704
O1_Envelope_Sync,0.0024721553539407723
C4_Alpha_CV,0.0024684807797003246
P4_Gamma_Rel,0.0024656211870416065
T6_Alpha_Var,0.002463474619547217
