Feature,Importance
C3_Theta_Rel,0.006685785202451219
T3_Theta_Rel,0.0060032628777439605
Pz_Theta_Rel,0.0055415879077315155
Fp2_Gamma_Rel,0.005281495855079797
T3_Beta_Rel,0.005264503327725187
F4_Theta_Rel,0.005223782090125864
O1_Theta_Rel,0.0051937147539585175
Cz_Beta_Abs,0.005121868338353747
T3_Gamma_Rel,0.005055140329840138
P3_Theta_Rel,0.004992165544391607
Fp1_Delta_Rel,0.004474852396435775
T4_Theta_Rel,0.004329832305390961
Cz_Theta_Mean,0.004286308365506636
T5_Theta_Rel,0.004201132349886731
T4_Gamma_Rel,0.004173318218873037
O2_Theta_Rel,0.004118123233805928
Fp2_Delta_Rel,0.004110789909201869
P4_Theta_Rel,0.004098105942025499
Fp2_Gamma_Abs,0.0040513536612974636
T3_Delta_Rel,0.003944776047436465
F3_Theta_Rel,0.003912852221319152
O1_Theta_Mean,0.0037641032784169336
Fp2_Theta_Rel,0.003728841144982823
C4_Theta_Rel,0.003725038414724267
Cz_Theta_Abs,0.003722734136898496
C3_Delta_Rel,0.0037120433379757697
T6_Theta_Rel,0.00366772017755419
C3_Gamma_Rel,0.003659569820851758
T4_Beta_Rel,0.003651300136184344
O1_Theta_Abs,0.0035951342329790525
Fz_Alpha_Rel,0.003590780154187336
Cz_Delta_Abs,0.0035072869676196824
Cz_Alpha_Rel,0.003500107318287347
F3_Theta_Abs,0.003492813997268887
T4_Gamma_Abs,0.003487082902449858
Cz_Gamma_Abs,0.003479205561490693
Fz_Delta_Rel,0.0034754167224881794
F4_Delta_Rel,0.0034483356953238886
F3_Delta_Rel,0.0034456919407333066
C3_Alpha_Mean,0.0034431823903195652
T5_Gamma_Abs,0.003441220582455214
F3_Alpha_Rel,0.0034408002397386147
O2_Delta_Rel,0.0034384163057304255
T5_Delta_Rel,0.0034298201063765127
Fp1_Alpha_Rel,0.0034214397908896035
T5_Gamma_Rel,0.003393671278098853
Fz_Theta_Rel,0.003391701335613001
O2_Delta_Abs,0.0033856393044839595
Fp1_Gamma_Rel,0.003385043284953055
F8_Theta_Rel,0.0033774053115025954
T6_Gamma_Rel,0.003371997802959176
P3_Beta_Rel,0.003365512291425726
T3_Gamma_Abs,0.003346748051930225
T4_Delta_Rel,0.003326852078714765
