Subject,Session,Epoch_ID,Epoch_Index,State,Channel,Theta_RP,Alpha_RP,Beta_RP
14,1,14_ses-1_MW_epoch_0008,8,MW,T4,0.03621141658172099,0.06665012045256485,0.3297018180161803
14,1,14_ses-1_MW_epoch_0008,8,MW,T5,0.08100433551226145,0.28403636894606493,0.3305105301146869
14,1,14_ses-1_MW_epoch_0008,8,MW,P3,0.07758026222612482,0.5050319295119147,0.23495415497102895
14,1,14_ses-1_MW_epoch_0008,8,MW,Pz,0.059272205998610064,0.6910815617120464,0.1142651305434884
14,1,14_ses-1_MW_epoch_0008,8,MW,P4,0.0786369182150192,0.5795199694149185,0.16602987518355253
14,1,14_ses-1_MW_epoch_0008,8,MW,T6,0.10290304331701877,0.6502415965585441,0.14640702079002857
14,1,14_ses-1_MW_epoch_0008,8,MW,O1,0.07379865850204612,0.45120302214750885,0.24489715600848214
14,1,14_ses-1_MW_epoch_0008,8,MW,O2,0.05449678208167558,0.17343274540357426,0.0373621562798436
14,1,14_ses-1_MW_epoch_0009,9,MW,FP1,0.05260333027376968,0.3838217678025818,0.11622596078127868
14,1,14_ses-1_MW_epoch_0009,9,MW,FP2,0.0642340830756909,0.440382220729718,0.13592459367920834
14,1,14_ses-1_MW_epoch_0009,9,MW,F7,0.04777979274230292,0.5870254621284073,0.12708939087697874
14,1,14_ses-1_MW_epoch_0009,9,MW,F3,0.05924830258419662,0.43525291688775064,0.212912142962194
14,1,14_ses-1_MW_epoch_0009,9,MW,Fz,0.06682922312396031,0.48770104335907993,0.17034394051051102
14,1,14_ses-1_MW_epoch_0009,9,MW,F4,0.04783391910871069,0.4163048236949735,0.16258182746068225
14,1,14_ses-1_MW_epoch_0009,9,MW,F8,0.11261521090379613,0.4284883612825102,0.165090265018367
14,1,14_ses-1_MW_epoch_0009,9,MW,T3,0.022798204482464623,0.14211305241400235,0.41454497574535853
14,1,14_ses-1_MW_epoch_0009,9,MW,C3,0.05744812877709178,0.4032333067469097,0.31855167651020905
14,1,14_ses-1_MW_epoch_0009,9,MW,Cz,0.09885333535119163,0.4742141499850533,0.28896005201725444
14,1,14_ses-1_MW_epoch_0009,9,MW,C4,0.06814768397240578,0.3284286364761477,0.21713509650432977
14,1,14_ses-1_MW_epoch_0009,9,MW,T4,0.020738416244401474,0.09385720822655075,0.3801949662821575
14,1,14_ses-1_MW_epoch_0009,9,MW,T5,0.12348462927975544,0.39464903474421076,0.2937799597424373
14,1,14_ses-1_MW_epoch_0009,9,MW,P3,0.041697189005214054,0.5722979591240871,0.18041796604567092
14,1,14_ses-1_MW_epoch_0009,9,MW,Pz,0.06010451060429441,0.7812218400703056,0.063081118183718
14,1,14_ses-1_MW_epoch_0009,9,MW,P4,0.06499149396418741,0.7472878684912337,0.0843993060911273
14,1,14_ses-1_MW_epoch_0009,9,MW,T6,0.08412789358260388,0.5324593928599286,0.09432596287273214
14,1,14_ses-1_MW_epoch_0009,9,MW,O1,0.06711072806904178,0.6309375560789852,0.13914123127641753
14,1,14_ses-1_MW_epoch_0009,9,MW,O2,0.08854817048002768,0.5513831794955046,0.1037230096540875
14,1,14_ses-1_MW_epoch_0010,10,F,FP1,0.17158332699479437,0.4342652902766428,0.1261624972896748
14,1,14_ses-1_MW_epoch_0010,10,F,FP2,0.1877680813754269,0.4771071301106632,0.1444657898397131
14,1,14_ses-1_MW_epoch_0010,10,F,F7,0.15070199862701136,0.549724747101911,0.14539867494357228
14,1,14_ses-1_MW_epoch_0010,10,F,F3,0.04533495087762423,0.4952481762150858,0.18479417428542697
14,1,14_ses-1_MW_epoch_0010,10,F,Fz,0.07475610523353654,0.5072301592409605,0.15333616739493244
14,1,14_ses-1_MW_epoch_0010,10,F,F4,0.08505494307582719,0.5878992501310543,0.19564693028512695
14,1,14_ses-1_MW_epoch_0010,10,F,F8,0.12521111552318315,0.3903108767262243,0.16974278729488124
14,1,14_ses-1_MW_epoch_0010,10,F,T3,0.023707476285581574,0.11177958247125819,0.3560979916789895
14,1,14_ses-1_MW_epoch_0010,10,F,C3,0.08519117952749292,0.32156191896116704,0.32152805282179897
14,1,14_ses-1_MW_epoch_0010,10,F,Cz,0.11934709708299138,0.2980716225240684,0.40930527759177115
14,1,14_ses-1_MW_epoch_0010,10,F,C4,0.09505221924126267,0.21412198683625258,0.2771537544977639
14,1,14_ses-1_MW_epoch_0010,10,F,T4,0.08921836285135591,0.1855141836653157,0.26824643793949604
14,1,14_ses-1_MW_epoch_0010,10,F,T5,0.12543699914806633,0.5364400861733389,0.18595007791030896
14,1,14_ses-1_MW_epoch_0010,10,F,P3,0.09862065612788773,0.6389442026688298,0.15604453751799874
14,1,14_ses-1_MW_epoch_0010,10,F,Pz,0.06326446207103778,0.765137680954019,0.10820542176810034
14,1,14_ses-1_MW_epoch_0010,10,F,P4,0.08150042273061371,0.6985783536735484,0.11679703045788818
14,1,14_ses-1_MW_epoch_0010,10,F,T6,0.18028188251172308,0.5771616155690074,0.12558021623674526
14,1,14_ses-1_MW_epoch_0010,10,F,O1,0.04715090437384236,0.6447511357612977,0.11194619528063021
14,1,14_ses-1_MW_epoch_0010,10,F,O2,0.0646484381142158,0.5542742735225806,0.08606665415792934
14,1,14_ses-1_MW_epoch_0011,11,F,FP1,0.06973733017094262,0.5546234798718443,0.19577157418332777
14,1,14_ses-1_MW_epoch_0011,11,F,FP2,0.06934538477340828,0.5069007751332097,0.22414441831557394
14,1,14_ses-1_MW_epoch_0011,11,F,F7,0.08037436336928269,0.540314505599377,0.2253325409349406
14,1,14_ses-1_MW_epoch_0011,11,F,F3,0.08750011910181475,0.4998450654086184,0.20226248967624832
14,1,14_ses-1_MW_epoch_0011,11,F,Fz,0.08353821519793807,0.4606979191405359,0.22406454790875036
14,1,14_ses-1_MW_epoch_0011,11,F,F4,0.03837430721160717,0.40774194312965895,0.24387228341702155
14,1,14_ses-1_MW_epoch_0011,11,F,F8,0.06141731206360316,0.29484466225975564,0.22750892189582272
14,1,14_ses-1_MW_epoch_0011,11,F,T3,0.027440855819391496,0.17832158253470026,0.34133943653783066
14,1,14_ses-1_MW_epoch_0011,11,F,C3,0.09552332512994863,0.5980580891437356,0.19919358917280758
14,1,14_ses-1_MW_epoch_0011,11,F,Cz,0.07294255118630592,0.4421649444710176,0.27414305508646203
14,1,14_ses-1_MW_epoch_0011,11,F,C4,0.09266585564380529,0.519055839687432,0.20001236342866582
14,1,14_ses-1_MW_epoch_0011,11,F,T4,0.06483777149983337,0.24459450245340048,0.26089614927530225
14,1,14_ses-1_MW_epoch_0011,11,F,T5,0.11209689273799577,0.43585522670603943,0.25273330026915575
14,1,14_ses-1_MW_epoch_0011,11,F,P3,0.06888874887336696,0.5683726648238482,0.23149883541377173
14,1,14_ses-1_MW_epoch_0011,11,F,Pz,0.07519375118970249,0.6783768197956945,0.1703727623434199
14,1,14_ses-1_MW_epoch_0011,11,F,P4,0.1164689720475562,0.6490192987593599,0.12974091179831918
14,1,14_ses-1_MW_epoch_0011,11,F,T6,0.13369115884473012,0.6582622893490598,0.09502142879315192
14,1,14_ses-1_MW_epoch_0011,11,F,O1,0.03777794622841607,0.5771100018056826,0.15398096630615532
14,1,14_ses-1_MW_epoch_0011,11,F,O2,0.07630444224485021,0.4979071622871098,0.12239237744363224
14,1,14_ses-1_MW_epoch_0012,12,F,FP1,0.17909239947538097,0.5278202022965144,0.09350548701267786
14,1,14_ses-1_MW_epoch_0012,12,F,FP2,0.17191228497424876,0.4764938892951416,0.08059795868679029
14,1,14_ses-1_MW_epoch_0012,12,F,F7,0.18811049942619737,0.6015260179286699,0.08702706181364932
14,1,14_ses-1_MW_epoch_0012,12,F,F3,0.18789937790041297,0.5057433742324632,0.2005122541024993
14,1,14_ses-1_MW_epoch_0012,12,F,Fz,0.1483757772132847,0.5251982879243002,0.14084011985170033
14,1,14_ses-1_MW_epoch_0012,12,F,F4,0.12849519762028236,0.489261942917938,0.16701928648977035
14,1,14_ses-1_MW_epoch_0012,12,F,F8,0.1103370693260758,0.385389407548924,0.12657076717281004
14,1,14_ses-1_MW_epoch_0012,12,F,T3,0.05700233122218899,0.177805401178793,0.3931388843564759
14,1,14_ses-1_MW_epoch_0012,12,F,C3,0.07358474407182908,0.4535698512684143,0.33948987896538274
14,1,14_ses-1_MW_epoch_0012,12,F,Cz,0.16882411022408111,0.36447920347760665,0.24429692735538475
14,1,14_ses-1_MW_epoch_0012,12,F,C4,0.14797489696993757,0.3858916446989471,0.13355970922853583
14,1,14_ses-1_MW_epoch_0012,12,F,T4,0.05507774851874301,0.20770713716466674,0.34390856218414173
14,1,14_ses-1_MW_epoch_0012,12,F,T5,0.12460133937851493,0.4215513267792977,0.2146690267004704
14,1,14_ses-1_MW_epoch_0012,12,F,P3,0.10764594850359438,0.5014334944881467,0.20307249906255787
14,1,14_ses-1_MW_epoch_0012,12,F,Pz,0.1723536020173761,0.6595615952529335,0.10652833170353464
14,1,14_ses-1_MW_epoch_0012,12,F,P4,0.20851487159285648,0.6807571850059161,0.0857827514032741
14,1,14_ses-1_MW_epoch_0012,12,F,T6,0.19087230869152086,0.6300347206921272,0.08526194968515681
14,1,14_ses-1_MW_epoch_0012,12,F,O1,0.07382888074371866,0.5544373430256301,0.1562254599900216
14,1,14_ses-1_MW_epoch_0012,12,F,O2,0.12689264795610494,0.5080919286043696,0.08744730537533897
14,1,14_ses-1_MW_epoch_0013,13,MW,FP1,0.19222845058906782,0.32227488216341205,0.1917694992551989
14,1,14_ses-1_MW_epoch_0013,13,MW,FP2,0.17067054244497046,0.28809612807775736,0.15430831517020324
14,1,14_ses-1_MW_epoch_0013,13,MW,F7,0.14623176756278813,0.29238888416659586,0.16617234558144012
14,1,14_ses-1_MW_epoch_0013,13,MW,F3,0.1945009397918756,0.3400260185971138,0.23646875151147423
14,1,14_ses-1_MW_epoch_0013,13,MW,Fz,0.22610875885968476,0.4198032443294712,0.17757994168317187
14,1,14_ses-1_MW_epoch_0013,13,MW,F4,0.16625054431360742,0.40113752232877276,0.15375253565343314
14,1,14_ses-1_MW_epoch_0013,13,MW,F8,0.15783707165330607,0.19625681605149214,0.11189107223746614
14,1,14_ses-1_MW_epoch_0013,13,MW,T3,0.0228637721298472,0.06858365178031073,0.437176854152083
14,1,14_ses-1_MW_epoch_0013,13,MW,C3,0.07281369389043753,0.5027936049322124,0.28824023930566717
14,1,14_ses-1_MW_epoch_0013,13,MW,Cz,0.13595258617538508,0.3300178804114211,0.3263234581704935
14,1,14_ses-1_MW_epoch_0013,13,MW,C4,0.08040466271598562,0.38840723268528193,0.21193728712229623
14,1,14_ses-1_MW_epoch_0013,13,MW,T4,0.030952319363029848,0.14514429165261833,0.3548016918399944
14,1,14_ses-1_MW_epoch_0013,13,MW,T5,0.12111933525490448,0.4475809771214209,0.2803976165046029
14,1,14_ses-1_MW_epoch_0013,13,MW,P3,0.11146057691104375,0.4944332703553274,0.20699188074547037
14,1,14_ses-1_MW_epoch_0013,13,MW,Pz,0.1532134821353343,0.48708388138653724,0.11494422592774894
14,1,14_ses-1_MW_epoch_0013,13,MW,P4,0.09386074151546356,0.4652958960627681,0.1602128618916052
14,1,14_ses-1_MW_epoch_0013,13,MW,T6,0.10716683202352478,0.5722309934306619,0.15395535504092386
14,1,14_ses-1_MW_epoch_0013,13,MW,O1,0.1259065208684074,0.643604787685177,0.11535504911360236
14,1,14_ses-1_MW_epoch_0013,13,MW,O2,0.13263588295138237,0.4881672572439571,0.09298659736511809
14,1,14_ses-1_MW_epoch_0014,14,F,FP1,0.1370038323889528,0.31818700294172036,0.10934633252842375
14,1,14_ses-1_MW_epoch_0014,14,F,FP2,0.1416288295614854,0.3461709854858457,0.13892816538427058
14,1,14_ses-1_MW_epoch_0014,14,F,F7,0.13369363845296223,0.39308954145753666,0.11632439948885968
14,1,14_ses-1_MW_epoch_0014,14,F,F3,0.10778803669247647,0.4176181669232339,0.1068361580819327
14,1,14_ses-1_MW_epoch_0014,14,F,Fz,0.14003663186459542,0.42319345127843216,0.10731480567044147
14,1,14_ses-1_MW_epoch_0014,14,F,F4,0.12373562155786424,0.42819660805342935,0.12800105585365132
14,1,14_ses-1_MW_epoch_0014,14,F,F8,0.08736885804888174,0.1357400014147842,0.09530960497671002
14,1,14_ses-1_MW_epoch_0014,14,F,T3,0.04517206442784037,0.12097294179494113,0.4101231976674561
14,1,14_ses-1_MW_epoch_0014,14,F,C3,0.08929248499199063,0.5131701908513197,0.16363002740728952
14,1,14_ses-1_MW_epoch_0014,14,F,Cz,0.14226542291045838,0.3314737150250789,0.17461073850473074
14,1,14_ses-1_MW_epoch_0014,14,F,C4,0.1621058939842782,0.3654991473026597,0.18155198300899558
14,1,14_ses-1_MW_epoch_0014,14,F,T4,0.08919225596720064,0.1350151781395647,0.25758642926482134
14,1,14_ses-1_MW_epoch_0014,14,F,T5,0.07238269837968958,0.2843560940992294,0.21645772067484717
14,1,14_ses-1_MW_epoch_0014,14,F,P3,0.08557260345537909,0.32648108538618226,0.20749981797088157
14,1,14_ses-1_MW_epoch_0014,14,F,Pz,0.16338432745512668,0.4933830515305138,0.12019438325298483
14,1,14_ses-1_MW_epoch_0014,14,F,P4,0.14308955461364076,0.5901333472305382,0.13014079284082103
14,1,14_ses-1_MW_epoch_0014,14,F,T6,0.15595271433610483,0.43596522862255865,0.08772713388621767
14,1,14_ses-1_MW_epoch_0014,14,F,O1,0.04975262211037214,0.5510004923488473,0.10351797997212013
14,1,14_ses-1_MW_epoch_0014,14,F,O2,0.06145455797741656,0.5886986376997972,0.07574677732335196
14,1,14_ses-1_MW_epoch_0015,15,F,FP1,0.09442099464068258,0.29811711605485663,0.16617531007133432
14,1,14_ses-1_MW_epoch_0015,15,F,FP2,0.1075034820339434,0.30125151788642635,0.15551280646945637
14,1,14_ses-1_MW_epoch_0015,15,F,F7,0.049678417822191685,0.3969263634639909,0.14958770352364226
14,1,14_ses-1_MW_epoch_0015,15,F,F3,0.06213549355395799,0.35304728522271467,0.3223945168514796
14,1,14_ses-1_MW_epoch_0015,15,F,Fz,0.05415042839572352,0.3411906917607385,0.2999577984213227
14,1,14_ses-1_MW_epoch_0015,15,F,F4,0.09910026056346659,0.35476675745581004,0.26240865284352105
14,1,14_ses-1_MW_epoch_0015,15,F,F8,0.12159212103518988,0.25081564318235955,0.13194005676156925
14,1,14_ses-1_MW_epoch_0015,15,F,T3,0.009143120283541637,0.12962285033327045,0.3083903165023521
14,1,14_ses-1_MW_epoch_0015,15,F,C3,0.09593144388762054,0.5561915010866889,0.2495849249813865
14,1,14_ses-1_MW_epoch_0015,15,F,Cz,0.08356433527958662,0.265788018874939,0.4135596382187043
14,1,14_ses-1_MW_epoch_0015,15,F,C4,0.12047562150082176,0.34277310282097356,0.22967774289582898
14,1,14_ses-1_MW_epoch_0015,15,F,T4,0.12911261103291224,0.17527747700147825,0.3597863285689693
14,1,14_ses-1_MW_epoch_0015,15,F,T5,0.09940613040017283,0.40460125016568754,0.31136622073633463
14,1,14_ses-1_MW_epoch_0015,15,F,P3,0.11012536908912925,0.38817212218060376,0.318486096513826
14,1,14_ses-1_MW_epoch_0015,15,F,Pz,0.04279189917846045,0.6641505358527885,0.10672912225334916
14,1,14_ses-1_MW_epoch_0015,15,F,P4,0.03802928285876636,0.6758977445081386,0.1599592381626996
14,1,14_ses-1_MW_epoch_0015,15,F,T6,0.10059749104502974,0.5468722092501752,0.18039202047951403
14,1,14_ses-1_MW_epoch_0015,15,F,O1,0.06514874606230286,0.4867546716831124,0.1801748311204891
14,1,14_ses-1_MW_epoch_0015,15,F,O2,0.10050807649498866,0.2741671823981314,0.09800008560451814
14,1,14_ses-1_MW_epoch_0016,16,MW,FP1,0.11620642124083994,0.32210077132907355,0.17023197520894562
14,1,14_ses-1_MW_epoch_0016,16,MW,FP2,0.11578729299657874,0.3387391964486943,0.18154320507842764
14,1,14_ses-1_MW_epoch_0016,16,MW,F7,0.09832175031066936,0.45886840857404765,0.16543869571913444
14,1,14_ses-1_MW_epoch_0016,16,MW,F3,0.12143594728453133,0.27758476413612165,0.2918719923606504
14,1,14_ses-1_MW_epoch_0016,16,MW,Fz,0.15968731061690847,0.2699122285769007,0.24883123193630027
14,1,14_ses-1_MW_epoch_0016,16,MW,F4,0.1418302462867458,0.2589486733552344,0.20101447158238753
14,1,14_ses-1_MW_epoch_0016,16,MW,F8,0.08603432801113174,0.41715745549684224,0.12732401765393678
14,1,14_ses-1_MW_epoch_0016,16,MW,T3,0.020459771636674146,0.11693603706483757,0.4313828740808269
14,1,14_ses-1_MW_epoch_0016,16,MW,C3,0.08724404815782068,0.44784217378273755,0.3129357712275653
14,1,14_ses-1_MW_epoch_0016,16,MW,Cz,0.05667957643157918,0.4878964646163833,0.25535168666962094
14,1,14_ses-1_MW_epoch_0016,16,MW,C4,0.13316894323117898,0.3631904208896528,0.17577659372044085
14,1,14_ses-1_MW_epoch_0016,16,MW,T4,0.0595328490724734,0.31673002319680815,0.27895277990661016
14,1,14_ses-1_MW_epoch_0016,16,MW,T5,0.1322428371051194,0.30314771030118215,0.23639085403105567
14,1,14_ses-1_MW_epoch_0016,16,MW,P3,0.08212526220729893,0.6532012692983921,0.09729993226927267
14,1,14_ses-1_MW_epoch_0016,16,MW,Pz,0.048289286431494105,0.7023648226645276,0.0783350389293038
14,1,14_ses-1_MW_epoch_0016,16,MW,P4,0.0948255773607902,0.5141355824539621,0.1905713719497695
14,1,14_ses-1_MW_epoch_0016,16,MW,T6,0.2536637058720815,0.38143752885953086,0.21635920283655052
14,1,14_ses-1_MW_epoch_0016,16,MW,O1,0.06590798441479756,0.5197119262035365,0.15936313484077794
14,1,14_ses-1_MW_epoch_0016,16,MW,O2,0.08964216505469515,0.4252605742807695,0.18675061006990562
14,1,14_ses-1_MW_epoch_0017,17,F,FP1,0.131090892488254,0.36223622521238097,0.16543081239094226
14,1,14_ses-1_MW_epoch_0017,17,F,FP2,0.11846692489284352,0.39543191146361917,0.17631281193704815
14,1,14_ses-1_MW_epoch_0017,17,F,F7,0.08207473617536896,0.5547838901317992,0.15057458338001176
14,1,14_ses-1_MW_epoch_0017,17,F,F3,0.07644728565968523,0.3626932148480829,0.2787076881113752
14,1,14_ses-1_MW_epoch_0017,17,F,Fz,0.0858387999453243,0.3412570630687877,0.32737428816217046
14,1,14_ses-1_MW_epoch_0017,17,F,F4,0.10163764576721164,0.44437255771614065,0.30883721004015646
14,1,14_ses-1_MW_epoch_0017,17,F,F8,0.13339702620088237,0.3901987465441478,0.13888284958467353
14,1,14_ses-1_MW_epoch_0017,17,F,T3,0.018204847435906762,0.12447396789573748,0.41119846709571545
14,1,14_ses-1_MW_epoch_0017,17,F,C3,0.07216379795492504,0.6181066017282119,0.190293811024682
14,1,14_ses-1_MW_epoch_0017,17,F,Cz,0.08845565640213897,0.5071613589778992,0.27178663230846856
14,1,14_ses-1_MW_epoch_0017,17,F,C4,0.11420727055670539,0.40577571501056603,0.10167974942267823
14,1,14_ses-1_MW_epoch_0017,17,F,T4,0.09090259140669114,0.2568248990258171,0.2593537460405167
14,1,14_ses-1_MW_epoch_0017,17,F,T5,0.10662195786333876,0.46996915474447243,0.2612795519375858
14,1,14_ses-1_MW_epoch_0017,17,F,P3,0.09757432921813941,0.572652198688653,0.20692062194356542
14,1,14_ses-1_MW_epoch_0017,17,F,Pz,0.09332508763869694,0.750941217348974,0.1255345351298527
14,1,14_ses-1_MW_epoch_0017,17,F,P4,0.05769732153752249,0.6986847225061436,0.15175145932662293
14,1,14_ses-1_MW_epoch_0017,17,F,T6,0.07575336805520227,0.6161053090484867,0.1709728478113528
14,1,14_ses-1_MW_epoch_0017,17,F,O1,0.07077288914024975,0.6421833040483889,0.17536081334761575
14,1,14_ses-1_MW_epoch_0017,17,F,O2,0.061980849326485676,0.5041933140094592,0.1522632257381505
14,1,14_ses-1_MW_epoch_0018,18,F,FP1,0.15477583619249238,0.45119360422806093,0.14975316021415186
14,1,14_ses-1_MW_epoch_0018,18,F,FP2,0.13651817238811945,0.4229968160506137,0.15634647618974593
14,1,14_ses-1_MW_epoch_0018,18,F,F7,0.12734844838534826,0.5384312026424255,0.1517913825190828
14,1,14_ses-1_MW_epoch_0018,18,F,F3,0.20238564673108964,0.3237191023333134,0.20583891295252496
14,1,14_ses-1_MW_epoch_0018,18,F,Fz,0.193435171685651,0.34685887192528014,0.18605174006903433
14,1,14_ses-1_MW_epoch_0018,18,F,F4,0.1255550839499618,0.3734761682088343,0.2390740257162679
14,1,14_ses-1_MW_epoch_0018,18,F,F8,0.13846256838643473,0.3476201320131551,0.17203687701842352
14,1,14_ses-1_MW_epoch_0018,18,F,T3,0.029500686469774776,0.13476364806391222,0.46630893489405206
14,1,14_ses-1_MW_epoch_0018,18,F,C3,0.08359177671065486,0.5254833844976352,0.23374530936408408
14,1,14_ses-1_MW_epoch_0018,18,F,Cz,0.15176316215536798,0.27160870104759177,0.40900916225401324
14,1,14_ses-1_MW_epoch_0018,18,F,C4,0.0858605239803839,0.388050463804257,0.16709592474159635
14,1,14_ses-1_MW_epoch_0018,18,F,T4,0.0860476298550199,0.19737815651525262,0.2797842047250942
14,1,14_ses-1_MW_epoch_0018,18,F,T5,0.25393847058344493,0.21622929711818967,0.2803688824877993
14,1,14_ses-1_MW_epoch_0018,18,F,P3,0.12521288265836147,0.4190569147750513,0.2700273324282016
14,1,14_ses-1_MW_epoch_0018,18,F,Pz,0.1920755573851537,0.638341839998098,0.1125363848514292
14,1,14_ses-1_MW_epoch_0018,18,F,P4,0.1112930697001801,0.6554464719332102,0.12604403646478038
14,1,14_ses-1_MW_epoch_0018,18,F,T6,0.12244546485238142,0.5897426451154046,0.14942775638616296
14,1,14_ses-1_MW_epoch_0018,18,F,O1,0.1499510638263702,0.5369040049743052,0.1636646555587454
14,1,14_ses-1_MW_epoch_0018,18,F,O2,0.12264033570554612,0.5424616293957243,0.10536981126463167
14,1,14_ses-1_MW_epoch_0019,19,F,FP1,0.11667414604088074,0.4940684557309126,0.13032570386154052
14,1,14_ses-1_MW_epoch_0019,19,F,FP2,0.11894877643144978,0.5130481733521246,0.16623365743610066
14,1,14_ses-1_MW_epoch_0019,19,F,F7,0.12342467421635463,0.5341520452798317,0.2066414806510416
14,1,14_ses-1_MW_epoch_0019,19,F,F3,0.13099917556420984,0.4539452482903929,0.20237229151212632
14,1,14_ses-1_MW_epoch_0019,19,F,Fz,0.17162285501376262,0.5182093578999964,0.1995407067212835
14,1,14_ses-1_MW_epoch_0019,19,F,F4,0.14577459258912645,0.5428341445044538,0.18740982028073813
14,1,14_ses-1_MW_epoch_0019,19,F,F8,0.1306869224530722,0.38681671426089836,0.1721557917820775
14,1,14_ses-1_MW_epoch_0019,19,F,T3,0.015062835739560286,0.06967897044803714,0.5092633470513828
14,1,14_ses-1_MW_epoch_0019,19,F,C3,0.06885450826888222,0.3956900956168085,0.3053603969505151
14,1,14_ses-1_MW_epoch_0019,19,F,Cz,0.09246396485717605,0.36220754326231486,0.40270944620264604
14,1,14_ses-1_MW_epoch_0019,19,F,C4,0.0694290498141376,0.20631562162673023,0.394494538882595
14,1,14_ses-1_MW_epoch_0019,19,F,T4,0.10712636013907637,0.180383477428483,0.1967183914271242
14,1,14_ses-1_MW_epoch_0019,19,F,T5,0.0746997668327067,0.40077562557439145,0.37921644761857554
14,1,14_ses-1_MW_epoch_0019,19,F,P3,0.14284193736696346,0.5739441498361612,0.2141921807204571
14,1,14_ses-1_MW_epoch_0019,19,F,Pz,0.15097242532402935,0.6907665775886669,0.12018249314523582
14,1,14_ses-1_MW_epoch_0019,19,F,P4,0.14613060168670916,0.6354693292019193,0.17326720582037533
14,1,14_ses-1_MW_epoch_0019,19,F,T6,0.11659035573270121,0.6792432512298365,0.12637509236237696
14,1,14_ses-1_MW_epoch_0019,19,F,O1,0.10443996673865323,0.7087642812163942,0.14246747204813512
14,1,14_ses-1_MW_epoch_0019,19,F,O2,0.09488091748336683,0.4856100895778313,0.07321538790931711
14,1,14_ses-1_MW_epoch_0020,20,F,FP1,0.1281746123414431,0.49294355723462985,0.15405315260938868
14,1,14_ses-1_MW_epoch_0020,20,F,FP2,0.1119073536611298,0.3040432633474132,0.07463354363147186
14,1,14_ses-1_MW_epoch_0020,20,F,F7,0.15204507650677018,0.48434192819630495,0.10184183108321294
14,1,14_ses-1_MW_epoch_0020,20,F,F3,0.11567998753172226,0.43087040949830024,0.22884127374569635
14,1,14_ses-1_MW_epoch_0020,20,F,Fz,0.10892839583119407,0.5400331358540249,0.17634994746461177
14,1,14_ses-1_MW_epoch_0020,20,F,F4,0.07055367263868215,0.5868553786027223,0.14039064372070242
14,1,14_ses-1_MW_epoch_0020,20,F,F8,0.1313111207958276,0.37242954126448075,0.10667809580604934
14,1,14_ses-1_MW_epoch_0020,20,F,T3,0.014143663256603963,0.08740577692781877,0.41505452180156477
14,1,14_ses-1_MW_epoch_0020,20,F,C3,0.08441250320327798,0.5318432781800839,0.25538117880922023
14,1,14_ses-1_MW_epoch_0020,20,F,Cz,0.12443927795113204,0.3428817978078119,0.29793622450074103
14,1,14_ses-1_MW_epoch_0020,20,F,C4,0.11302515960947375,0.3300981126852887,0.15035791874679907
14,1,14_ses-1_MW_epoch_0020,20,F,T4,0.04497695318625302,0.20387166260694878,0.2780084139856165
14,1,14_ses-1_MW_epoch_0020,20,F,T5,0.09665924590772058,0.2755826066882022,0.3212608066412311
14,1,14_ses-1_MW_epoch_0020,20,F,P3,0.1009580878789176,0.4926500405734718,0.17897301331504076
14,1,14_ses-1_MW_epoch_0020,20,F,Pz,0.11289133225642978,0.688017536859932,0.09313411570827908
14,1,14_ses-1_MW_epoch_0020,20,F,P4,0.12700630440867874,0.6504770390516872,0.12371632148116452
14,1,14_ses-1_MW_epoch_0020,20,F,T6,0.09357231833948287,0.5030341393767782,0.1696536385300675
14,1,14_ses-1_MW_epoch_0020,20,F,O1,0.03200487030347204,0.6698557145770836,0.13990359951907175
14,1,14_ses-1_MW_epoch_0020,20,F,O2,0.08646459324133067,0.6344523016489243,0.12121858264410426
14,1,14_ses-1_MW_epoch_0021,21,MW,FP1,0.10926191215007643,0.39066463543687135,0.1443777177018002
14,1,14_ses-1_MW_epoch_0021,21,MW,FP2,0.10553825824648849,0.40791781469149013,0.1432659672920989
14,1,14_ses-1_MW_epoch_0021,21,MW,F7,0.10186319536277626,0.4436202094912778,0.1433569528189017
14,1,14_ses-1_MW_epoch_0021,21,MW,F3,0.12319917325066787,0.45299853764731257,0.18490702716578566
14,1,14_ses-1_MW_epoch_0021,21,MW,Fz,0.14167621865719754,0.45329013186676365,0.17571140649174413
14,1,14_ses-1_MW_epoch_0021,21,MW,F4,0.09807286865387985,0.482772482928008,0.23373172184847657
14,1,14_ses-1_MW_epoch_0021,21,MW,F8,0.08223735822673595,0.3641611039269786,0.15543037093335035
14,1,14_ses-1_MW_epoch_0021,21,MW,T3,0.03261686039507202,0.18232095816274563,0.39132649814553777
14,1,14_ses-1_MW_epoch_0021,21,MW,C3,0.08820124631331945,0.6364230304846021,0.17079928573108882
14,1,14_ses-1_MW_epoch_0021,21,MW,Cz,0.1634356148290885,0.33099018384744006,0.3473914568119264
14,1,14_ses-1_MW_epoch_0021,21,MW,C4,0.14017349869759155,0.3536646397521376,0.18714929206007824
14,1,14_ses-1_MW_epoch_0021,21,MW,T4,0.10335432495270265,0.31663773614225044,0.21584242769889705
14,1,14_ses-1_MW_epoch_0021,21,MW,T5,0.07595936028351828,0.6067300998245162,0.20550096765791995
14,1,14_ses-1_MW_epoch_0021,21,MW,P3,0.07951357573632371,0.4940861489154974,0.2149276463237518
14,1,14_ses-1_MW_epoch_0021,21,MW,Pz,0.06588475444668043,0.5567546160332331,0.15913392771670715
