Feature,Importance
Delta_rel__AF8,0.0006913355440310267
Alpha_bursts__Oz,0.0006912218529577273
Gamma_rel__Pz,0.0006906810164441175
Alpha_abs__FC5,0.000690594577180931
Delta_abs__AF8,0.0006905591909497293
Theta_abs__FC2,0.0006892360454570916
Alpha_var_env__FC2,0.000688568962012747
Alpha_var_env__FT7,0.000688265866261382
Theta_mean_env__FC5,0.0006881752163203342
Alpha_sync__P9,0.0006872409706560719
Theta_abs__FT7,0.0006870247967964932
Alpha_sync__PO7,0.0006858222158219472
Gamma_rel__FC1,0.0006857463644876584
Alpha_var_env__Fz,0.0006855292943400114
Beta_rel__Fpz,0.0006845238564662603
Alpha_sync__AF8,0.0006843850588068857
Gamma_abs__Fpz,0.0006838959422264862
Theta_abs__T7,0.000683413294862876
Beta_rel__T7,0.0006828392580649331
Alpha_sync__P2,0.0006821555136768589
Theta_abs__FC1,0.000682060951427381
Gamma_abs__F2,0.000681899868089177
Alpha_mean_env__Fp1,0.0006806221067181973
Alpha_var_env__AF7,0.000680292639597146
Gamma_rel__P8,0.000680017693367359
Theta_var_env__AF4,0.0006798103753657736
Theta_mean_env__FT7,0.0006788445467052617
Theta_mean_env__C5,0.000678382809236531
Theta_mean_env__FCz,0.0006781226150696249
Delta_abs__FC1,0.0006780866003683009
Alpha_cv_env__Oz,0.0006779027105591416
Theta_bursts__AFz,0.0006769426146779198
Delta_abs__AF4,0.0006767360090851657
Gamma_rel__CP2,0.0006766205749941023
Alpha_sync__AFz,0.0006762007149939127
Theta_mean_env__AFz,0.000675601883419849
Alpha_abs__Fp2,0.000673906108054427
Theta_rel__CP5,0.0006739053870361459
Beta_rel__Fz,0.00067371284837618
Alpha_cv_env__P2,0.0006733121326093588
Theta_bursts__FCz,0.0006733119383927375
Beta_rel__FC5,0.0006717640936905229
Theta_var_env__CP3,0.0006710999630895938
Theta_cv_env__Cz,0.0006709936097871414
Alpha_var_env__CP4,0.0006705505185741107
Beta_rel__P8,0.000670328581706223
Delta_abs__FT8,0.0006701197260396321
Theta_abs__P9,0.0006700438319558913
Theta_var_env__FC1,0.00066977197272914
Delta_rel__O2,0.0006690595550925109
Alpha_var_env__F1,0.0006687677771284878
Theta_bursts__F2,0.0006682723713274417
Theta_abs__POz,0.0006681862495884648
Alpha_sync__O1,0.0006680253286397838
Beta_rel__F3,0.0006671776139231237
Theta_var_env__FT8,0.0006671511911507985
Alpha_bursts__Pz,0.0006669819714221172
Theta_var_env__F8,0.0006668125621747533
Alpha_sync__AF4,0.0006665643104388392
Theta_var_env__AF3,0.0006659698146335417
Alpha_var_env__F5,0.0006655818005977354
Beta_rel__CP5,0.0006652262248537909
Alpha_sync__P4,0.0006649306644427538
Alpha_abs__FT7,0.0006645122946662183
Theta_abs__AF3,0.0006644270120592496
Alpha_mean_env__TP8,0.000664393223334189
Theta_mean_env__P9,0.0006642892726779681
Theta_rel__CP3,0.0006639918617433225
Alpha_cv_env__FC3,0.0006629952896699129
Alpha_abs__AF7,0.0006629753158156076
Theta_mean_env__C4,0.0006624712423031694
Beta_abs__TP8,0.0006621530380944309
Beta_rel__Fp1,0.0006617100556845547
Beta_rel__TP8,0.0006615815104795427
Theta_mean_env__CP4,0.0006615416046943149
Beta_rel__P6,0.0006613887438664371
Theta_cv_env__AF3,0.0006613394270338781
Theta_abs__P3,0.0006610964027460928
Delta_abs__FC2,0.0006605375892731578
Alpha_cv_env__F5,0.0006602643962322158
Delta_abs__FC3,0.0006600998059252234
Theta_abs__AF4,0.0006596258111411849
Alpha_var_env__T7,0.0006595888322719649
Alpha_cv_env__FC1,0.0006595082428142923
Delta_abs__FCz,0.0006589538330524015
Alpha_sync__F5,0.0006589499562680022
Theta_bursts__AF4,0.0006584679021283414
Alpha_rel__PO4,0.0006580467067504998
Beta_abs__Iz,0.0006578485482963909
Delta_abs__TP8,0.000657728210730903
Theta_bursts__C4,0.0006576917291007809
Gamma_rel__C3,0.0006566662969423779
Delta_abs__Fz,0.0006563286295214602
Theta_abs__O1,0.0006561246127275353
Alpha_sync__TP7,0.0006560203236952194
Alpha_sync__FT8,0.0006555851240403662
Gamma_rel__C1,0.000655098969035976
Theta_mean_env__P10,0.0006549281803618477
Beta_rel__AFz,0.0006549061664921061
Alpha_abs__T7,0.0006530991461610683
Theta_abs__FC5,0.0006524207831764963
Alpha_sync__AF3,0.0006521253089999398
Alpha_bursts__F1,0.0006514398978553604
Theta_abs__CP3,0.0006511018719588969
Alpha_cv_env__T8,0.0006508601642279719
Alpha_cv_env__C5,0.0006499671274652785
Alpha_sync__FC2,0.000649776759714549
Theta_var_env__P5,0.0006495282533070095
Alpha_sync__FCz,0.0006490804845045099
Theta_var_env__F2,0.0006490086540623754
Alpha_rel__POz,0.000648863988615291
Alpha_sync__T7,0.0006484727005253006
Theta_abs__F4,0.000648455566222232
Theta_bursts__Iz,0.0006482419089802812
Theta_cv_env__T7,0.0006478065611875177
Alpha_sync__C1,0.0006473637186635862
Alpha_abs__P8,0.0006473349255386138
Theta_mean_env__C6,0.000646436531876724
Alpha_cv_env__Cz,0.0006455963343186435
Alpha_rel__CP2,0.0006453014189696509
Alpha_sync__Iz,0.0006451945279149271
Theta_var_env__T7,0.0006449913570344815
Gamma_rel__C6,0.0006447430669813052
Alpha_sync__C2,0.000644728345967092
Alpha_cv_env__CP4,0.0006444839976141956
Delta_abs__F7,0.0006442469004683388
Theta_cv_env__FC5,0.0006441585673698509
Theta_var_env__P8,0.0006434720948821672
Beta_rel__F7,0.0006433959923862495
Delta_abs__FC5,0.0006433937693853748
Delta_rel__CP4,0.0006430017883416781
Delta_rel__AF4,0.0006429335105593709
Alpha_sync__P1,0.0006425389006474612
Theta_abs__C3,0.0006423625618672118
Delta_rel__F2,0.0006423592554187566
Alpha_sync__P5,0.0006422865448976144
Alpha_cv_env__P7,0.0006417498503022324
Delta_abs__P3,0.0006412377727767882
Alpha_cv_env__Fpz,0.0006410551045962014
Alpha_var_env__FC3,0.000640942344328998
Theta_bursts__P3,0.0006407722435179148
Alpha_cv_env__F7,0.0006402624394260767
Alpha_sync__FC5,0.000640194947316101
Theta_var_env__P10,0.0006399438541360886
Alpha_cv_env__PO8,0.0006393740624695991
Alpha_sync__C5,0.0006391735482023119
Delta_abs__F2,0.0006391142620672026
Alpha_sync__CP4,0.0006386786602938449
Theta_cv_env__P1,0.0006386282054321176
Delta_rel__F5,0.0006377754553404004
Gamma_rel__F7,0.0006373672634484098
Delta_abs__C4,0.0006371498897197997
Alpha_cv_env__F6,0.0006369298776346013
Alpha_cv_env__AF3,0.0006369047044542881
Theta_mean_env__P4,0.0006363665940137065
Delta_rel__P5,0.0006363361236427113
Alpha_cv_env__PO7,0.0006361456439567646
Alpha_bursts__F7,0.0006360097210196951
Alpha_bursts__O1,0.0006356130029964953
Theta_abs__C4,0.0006355107444441368
Beta_rel__PO8,0.0006349364965898737
Theta_bursts__Cz,0.0006347990850828448
Theta_bursts__Fz,0.000634687022946729
Delta_abs__CP4,0.0006346790806731927
Delta_rel__PO8,0.000634630968195423
Beta_rel__AF3,0.0006344876156050367
Theta_cv_env__AFz,0.000634344458406983
