Feature,Importance,Feature family
PLV_Alpha_Pz_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_Pz_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_Pz_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_Pz_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_CPz_AF8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF4_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_AFz_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_P8,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_P6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_P4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_FC4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_P2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_CP2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_CP4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_CP6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_TP8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_T8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_C6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_C4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_C2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_Cz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_FCz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_FC2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_P10,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_FC6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_FT8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_F8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_F6,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_F4,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_F2,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_Fz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_AFz,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_AF4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_O2,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_PO4,0.0,Functional connectivity / synchrony
PLV_Alpha_Fp2_PO8,0.0,Functional connectivity / synchrony
PLV_Alpha_AF8_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_O2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_P10,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_P8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_P6,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_P4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_P2,0.0,Functional connectivity / synchrony
PLV_Theta_FC3_P10,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_T8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_C6,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_C4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_C2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_P4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_P2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_T8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_C6,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_C4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_C2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_F8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_F6,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_F4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_F2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_C6,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_C4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_C2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_F8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_F4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_F2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_CPz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_O2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_F6,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_F8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_F6,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_F4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_F2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_CPz_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_T8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_P10,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_P8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_P6,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_P4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_P2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_Pz_O2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_F6,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_F4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_F2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_O2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_P10,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_P8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_P6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_P4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_P2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_T8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_C6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_C4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_C2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_P6,0.0,Functional connectivity / synchrony
PLV_Theta_AFz_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_O2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_P10,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_P8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_P6,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_P4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_P2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_F8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_T8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_C6,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_C4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_C2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_AF4_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_C6,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_C4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_C2,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_F8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_F4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_F2,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_O2,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_P10,0.0,Functional connectivity / synchrony
PLV_Theta_Fpz_P8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_F6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_F8,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_F6,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_F4,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_F2,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_AF8_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_T8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_P10,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_P8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_P6,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_P4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_P2,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_Fp2_O2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_O1_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_F8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_F6,0.0,Functional connectivity / synchrony
PLV_Theta_O1_F4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_F2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_CPz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Pz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_POz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Oz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Iz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_O2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_CPz,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_Pz,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_POz,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_Oz,0.0,Functional connectivity / synchrony
PLV_Theta_O1_O2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_C2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_P8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_P6,0.0,Functional connectivity / synchrony
PLV_Theta_O1_P4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_P2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_O1_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_O1_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_T8,0.0,Functional connectivity / synchrony
PLV_Theta_O1_C6,0.0,Functional connectivity / synchrony
PLV_Theta_O1_C4,0.0,Functional connectivity / synchrony
PLV_Theta_O1_P10,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_CPz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Pz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_POz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Oz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_O1,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_O2,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_P10,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_P8,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_P6,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_P4,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_P2,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_PO7_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Iz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_P10,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_P8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_P6,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_P4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_P2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_T8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_F2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_C4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_C2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_FCz,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_FC2,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_FC4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_FC6,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_FT8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_F8,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_F6,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_F4,0.0,Functional connectivity / synchrony
PLV_Theta_PO3_C6,0.0,Functional connectivity / synchrony
PLV_Theta_POz_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_AF4,0.0,Functional connectivity / synchrony
PLV_Theta_POz_AF8,0.0,Functional connectivity / synchrony
PLV_Theta_POz_Fp2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_Fpz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_CPz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_Pz,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_O2,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_PO4,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_PO8,0.0,Functional connectivity / synchrony
PLV_Theta_Iz_AFz,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_P8,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_P6,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_P4,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_P2,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_T8,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_C6,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_C4,0.0,Functional connectivity / synchrony
PLV_Theta_Oz_P10,0.0,Functional connectivity / synchrony
PLV_Theta_POz_P10,0.0,Functional connectivity / synchrony
PLV_Theta_POz_P8,0.0,Functional connectivity / synchrony
PLV_Theta_POz_P6,0.0,Functional connectivity / synchrony
PLV_Theta_POz_P4,0.0,Functional connectivity / synchrony
PLV_Theta_POz_P2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_CP2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_CP4,0.0,Functional connectivity / synchrony
PLV_Theta_POz_CP6,0.0,Functional connectivity / synchrony
PLV_Theta_POz_TP8,0.0,Functional connectivity / synchrony
PLV_Theta_POz_T8,0.0,Functional connectivity / synchrony
PLV_Theta_POz_C6,0.0,Functional connectivity / synchrony
PLV_Theta_POz_Fz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_C2,0.0,Functional connectivity / synchrony
PLV_Theta_POz_Cz,0.0,Functional connectivity / synchrony
PLV_Theta_POz_FCz,0.0,Functional connectivity / synchrony
